Utility.Number,Utility.Name,Utility.State,Utility.Type,Demand.Summer Peak,Demand.Winter Peak,Sources.Generation,Sources.Purchased,Sources.Other,Sources.Total,Uses.Retail,Uses.Resale,Uses.No Charge,Uses.Consumed,Uses.Losses,Uses.Total,Revenues.Retail,Revenue.Delivery,Revenue.Resale,Revenue.Adjustments,Revenue.Transmission,Revenue.Other,Revenue.Total,Retail.Residential.Revenue,Retail.Residential.Sales,Retail.Residential.Customers,Retail.Commercial.Revenue,Retail.Commercial.Sales,Retail.Commercial.Customers,Retail.Industrial.Revenue,Retail.Industrial.Sales,Retail.Industrial.Customers,Retail.Transportation.Revenue,Retail.Transportation.Sales,Retail.Transportation.Customers,Retail.Total.Revenue,Retail.Total.Sales,Retail.Total.Customers,Year
176,Ajo Improvement Co,AZ,Investor Owned,3.3,1.8,0,8769,0,8769,8769,0,0,0,0,8769,981.8,0.0,0.0,0.0,0.0,0.0,8769,625.0,5338.0,816.0,356.8,3431.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,981.8,8769.0,1028.0,2023
189,PowerSouth Energy Cooperative,AL,Cooperative,2177.0,1911.0,6860614,3260592,0,10121206,0,9816641,0,3052,301513,10121206,0.0,0.0,708099.4,0.0,351.5,602.1,10121206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
195,Alabama Power Co,AL,Investor Owned,13649.8,12842.9,54455006,10763996,0,65777693,50746188,11434009,1271,141819,3454406,65777693,6158110.0,0.0,484506.8,-7564.8,103503.5,152302.7,65777693,2761434.0,17365015.0,1323950.0,1834978.0,13021886.0,206962.0,1561698.0,20359287.0,6123.0,0.0,0.0,0.0,6158110.0,50746188.0,1537035.0,2023
207,Alameda Municipal Power,CA,Municipal,60.0,61.1,0,357590,0,357590,349667,0,0,0,7923,357590,70773.1,0.0,0.0,0.0,0.0,0.0,357590,30526.9,139418.0,32803.0,40246.2,210249.0,4247.0,0.0,0.0,0.0,0.0,0.0,0.0,70773.1,349667.0,37050.0,2023
213,Alaska Electric Light & Power Co.,AK,Investor Owned,62.0,76.0,138186,295612,0,433798,411690,0,0,4533,17575,433798,47905.3,0.0,0.0,0.0,613.6,0.0,433798,20419.0,161849.0,15159.0,13345.3,125314.0,2423.0,14141.0,124527.0,119.0,0.0,0.0,0.0,47905.3,411690.0,17701.0,2023
219,Alaska Power and Telephone Co,AK,Investor Owned,1.0,1.0,28829,56826,0,85655,77202,0,0,1790,6663,85655,25337.0,0.0,0.0,0.0,0.0,2752.0,85655,10301.0,27163.0,5685.0,15036.0,50039.0,2683.0,0.0,0.0,0.0,0.0,0.0,0.0,25337.0,77202.0,8368.0,2023
221,Alaska Village Elec Coop Inc,AK,Cooperative,19.5,25.0,135571,0,0,135571,126284,0,0,3499,5788,135571,73304.7,0.0,0.0,0.0,0.0,676.4,135571,28721.1,44582.0,7742.0,44583.6,81702.0,3827.0,0.0,0.0,0.0,0.0,0.0,0.0,73304.7,126284.0,11569.0,2023
230,Albany Utility Board,GA,Municipal,179.2,181.6,0,858412,0,858412,832046,0,0,0,26366,858412,90241.8,0.0,0.0,0.0,0.0,605.6,858412,37136.1,332431.0,28612.0,53105.7,499615.0,4497.0,0.0,0.0,0.0,0.0,0.0,0.0,90241.8,832046.0,33109.0,2023
232,City of Albemarle - (NC),NC,Municipal,67.1,73.1,0,284863,0,284863,271488,0,132,0,13243,284863,29323.3,0.0,0.0,0.0,0.0,328.2,284863,15504.1,132610.0,10713.0,11789.3,114348.0,2314.0,2029.9,24530.0,12.0,0.0,0.0,0.0,29323.3,271488.0,13039.0,2023
240,Albemarle Electric Member Corp,NC,Cooperative,59.1,62.9,0,232764,0,232764,218188,0,0,628,13948,232764,30272.0,0.0,0.0,0.0,0.0,360.0,232764,25570.0,178306.0,12520.0,4126.0,33411.0,1101.0,576.0,6471.0,22.0,0.0,0.0,0.0,30272.0,218188.0,13643.0,2023
241,Albertville Municipal Utilities Board,AL,Municipal,113.0,101.4,0,648497,0,648497,631869,0,0,0,16628,648497,53894.0,0.0,0.0,0.0,0.0,902.2,648497,12221.0,115077.0,8218.0,20078.0,182647.0,2369.0,21595.0,334145.0,15.0,0.0,0.0,0.0,53894.0,631869.0,10602.0,2023
261,AGC Division of APGI Inc,PA,Investor Owned,269.9,315.6,3277199,134020,0,3411219,2153615,1206533,0,0,51071,3411219,131739.0,0.0,38826.0,885.0,0.0,4151.0,3411219,0.0,0.0,0.0,0.0,0.0,0.0,131739.0,2153615.0,2.0,0.0,0.0,0.0,131739.0,2153615.0,2.0,2023
276,Alcorn County Elec Power Assn,MS,Cooperative,130.8,98.2,0,618357,0,618357,599025,0,0,906,18426,618357,60054.0,0.0,0.0,0.0,0.0,4100.2,618357,25654.0,203028.0,14954.0,20375.0,151782.0,4152.0,14025.0,244215.0,7.0,0.0,0.0,0.0,60054.0,599025.0,19113.0,2023
295,City of Alexandria - (MN),MN,Municipal,61.5,45.1,34,293271,0,293305,286769,0,0,0,6536,293305,27183.7,0.0,0.0,0.0,0.0,1083.0,293305,8847.0,81482.0,8682.0,3888.9,34909.0,1717.0,14447.8,170378.0,214.0,0.0,0.0,0.0,27183.7,286769.0,10613.0,2023
296,Alfalfa Electric Coop Inc,OK,Cooperative,74.0,69.2,0,443179,0,443179,432717,0,374,0,10088,443179,38189.0,0.0,0.0,0.0,0.0,1398.0,443179,394.0,3727.0,212.0,645.0,4740.0,709.0,646.0,7164.0,7.0,0.0,0.0,0.0,1685.0,15631.0,928.0,2023
296,Alfalfa Electric Coop Inc,OK,Cooperative,74.0,69.2,0,443179,0,443179,432717,0,374,0,10088,443179,38189.0,0.0,0.0,0.0,0.0,1398.0,443179,5151.0,49656.0,2649.0,5470.0,37596.0,4700.0,25883.0,329834.0,224.0,0.0,0.0,0.0,36504.0,417086.0,7573.0,2023
298,City of Alexandria - (LA),LA,Municipal,175.0,138.0,170316,729190,0,899506,647066,170316,25094,0,57030,899506,82188.0,0.0,7615.0,0.0,0.0,0.0,899506,36810.0,284437.0,19883.0,44844.0,357848.0,3838.0,534.0,4781.0,7.0,0.0,0.0,0.0,82188.0,647066.0,23728.0,2023
305,Alger-Delta Coop Electric Assn,MI,Cooperative,18.2,16.7,0,109210,0,109210,99568,0,0,0,9642,109210,18088.9,0.0,0.0,0.0,0.0,133.4,109210,11549.7,51212.0,9792.0,2524.2,16403.0,526.0,4015.0,31953.0,1.0,0.0,0.0,0.0,18088.9,99568.0,10319.0,2023
307,Algoma Utility Comm,WI,Municipal,7.2,5.7,0,35175,0,35175,33413,0,0,82,1680,35175,3866.8,0.0,0.0,0.0,0.0,37.6,35175,1433.4,10739.0,1656.0,1872.2,16437.0,382.0,561.2,6237.0,1.0,0.0,0.0,0.0,3866.8,33413.0,2039.0,2023
332,Allegheny Electric Coop Inc,PA,Cooperative,716.1,785.1,2064639,1667682,0,3684829,0,3619127,0,0,65702,3684829,0.0,0.0,263267.0,0.0,2600.0,6203.0,3684829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
343,AEP Generating Company,OH,Investor Owned,1240.0,1133.0,1383968,0,0,1383968,0,1383968,0,0,0,1383968,0.0,0.0,181196.0,0.0,0.0,211.0,1383968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
392,Alpena Power Co,MI,Investor Owned,59.0,50.0,0,320926,0,320926,307677,0,0,156,13093,320926,35434.6,0.0,0.0,0.0,0.0,191.2,320926,13810.4,86730.0,13752.0,12439.2,89312.0,2995.0,9185.0,131635.0,3.0,0.0,0.0,0.0,35434.6,307677.0,16750.0,2023
407,Altamaha Electric Member Corp,GA,Cooperative,128.3,136.3,0,593465,0,593465,572191,0,0,891,20383,593465,64965.8,0.0,0.0,0.0,0.0,1124.2,593465,35762.1,230703.0,19464.0,27955.3,332501.0,1958.0,1248.4,8987.0,250.0,0.0,0.0,0.0,64965.8,572191.0,21672.0,2023
416,City of Altus - (OK),OK,Municipal,0.0,0.0,216794,0,0,216794,202230,0,14563,0,1,216794,22927.0,0.0,0.0,0.0,0.0,0.0,216794,13049.0,99401.0,9138.0,6816.0,63371.0,1138.0,3062.0,39458.0,8.0,0.0,0.0,0.0,22927.0,202230.0,10284.0,2023
471,Amana Society Service Co,IA,Investor Owned,12.8,10.4,9219,63366,0,72585,70558,0,0,0,2027,72585,7859.0,0.0,0.0,0.0,0.0,0.0,72585,1045.0,6741.0,709.0,1246.0,8831.0,179.0,5568.0,54986.0,1.0,0.0,0.0,0.0,7859.0,70558.0,889.0,2023
540,BP Energy Company,TX,Retail Power Marketer,0.0,0.0,0,1388103,0,1388103,1388103,0,0,0,0,1388103,129253.0,0.0,0.0,0.0,0.0,0.0,1388103,0.0,0.0,0.0,0.0,0.0,0.0,82247.0,830991.0,2.0,0.0,0.0,0.0,82247.0,830991.0,2.0,2023
540,BP Energy Company,TX,Retail Power Marketer,0.0,0.0,0,1388103,0,1388103,1388103,0,0,0,0,1388103,129253.0,0.0,0.0,0.0,0.0,0.0,1388103,0.0,0.0,0.0,0.0,0.0,0.0,47006.0,557112.0,3.0,0.0,0.0,0.0,47006.0,557112.0,3.0,2023
554,City of Ames - (IA),IA,Municipal,167.2,115.3,328637,445016,0,773653,670904,86757,0,395,15597,773653,63201.8,0.0,2644.6,0.0,1250.4,2618.8,773653,21512.6,176503.0,24832.0,29388.0,346593.0,3099.0,12301.2,147808.0,9.0,0.0,0.0,0.0,63201.8,670904.0,27940.0,2023
562,Amicalola Electric Member Corp,GA,Cooperative,208.0,322.1,0,847859,0,847859,810430,0,0,952,36477,847859,98950.3,0.0,0.0,0.0,0.0,5094.0,847859,82491.7,687463.0,49088.0,16458.6,122967.0,5918.0,0.0,0.0,0.0,0.0,0.0,0.0,98950.3,810430.0,55006.0,2023
571,City of Amory,MS,Municipal,26.1,19.9,0,108011,0,108011,105611,0,0,0,2400,108011,12169.0,0.0,0.0,0.0,0.0,446.9,108011,4105.0,34774.0,2754.0,5911.0,46848.0,1172.0,2153.0,23989.0,3.0,0.0,0.0,0.0,12169.0,105611.0,3929.0,2023
577,City of Alcoa Utilities,TN,Municipal,147.6,139.9,0,638921,0,638921,619089,0,0,0,19832,638921,74007.0,0.0,0.0,0.0,0.0,1711.1,638921,46453.0,384256.0,27394.0,27400.0,233762.0,4561.0,154.0,1071.0,1.0,0.0,0.0,0.0,74007.0,619089.0,31956.0,2023
590,City of Anaheim - (CA),CA,Municipal,500.0,332.0,0,2587517,0,2587517,2111118,397966,0,0,78433,2587517,348590.0,0.0,35320.0,0.0,43081.0,61731.0,2587517,106124.0,605013.0,105422.0,122100.0,693975.0,17500.0,120366.0,812130.0,290.0,0.0,0.0,0.0,348590.0,2111118.0,123212.0,2023
604,City of Andalusia,AL,Municipal,53.8,38.4,0,314370,0,314370,310402,0,0,0,3968,314370,28428.0,0.0,0.0,0.0,0.0,0.0,314370,6541.0,41151.0,3616.0,9986.0,58393.0,1065.0,11901.0,210858.0,2.0,0.0,0.0,0.0,28428.0,310402.0,4683.0,2023
636,City of Anderson - (IN),IN,Municipal,189.1,151.0,0,891421,0,891421,846822,0,0,0,44599,891421,92042.3,0.0,0.0,0.0,0.0,943.3,891421,38416.6,301720.0,30466.0,30038.3,279470.0,4260.0,23587.4,265632.0,59.0,0.0,0.0,0.0,92042.3,846822.0,34785.0,2023
659,American Transmission Co,WI,Transmission,13089.6,9113.7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-6926.0,821079.0,2077.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
689,Connexus Energy,MN,Cooperative,554.7,306.3,34357,2127453,0,2161810,2093902,0,0,0,67908,2161810,253849.1,0.0,0.0,0.0,0.0,0.0,2161810,173341.7,1278410.0,132260.0,65758.9,628364.0,11945.0,14748.5,187128.0,428.0,0.0,0.0,0.0,253849.1,2093902.0,144633.0,2023
690,City of Bardstown - (KY),KY,Municipal,40.1,30.0,0,180933,0,180933,178320,0,0,0,2613,180933,15754.0,0.0,0.0,0.0,0.0,0.0,180933,3934.0,40688.0,3447.0,4979.0,51634.0,1349.0,6841.0,85998.0,15.0,0.0,0.0,0.0,15754.0,178320.0,4811.0,2023
691,City of Anoka,MN,Municipal,61.4,40.2,0,274011,0,274011,268801,0,0,0,5210,274011,35253.0,0.0,0.0,0.0,0.0,0.0,274011,12458.0,79209.0,11546.0,9841.0,84159.0,1315.0,12954.0,105433.0,17.0,0.0,0.0,0.0,35253.0,268801.0,12878.0,2023
712,Arkansas River Power Authority,CO,Political Subdivision,66.0,45.1,18366,255806,0,274172,0,272999,0,0,1173,274172,0.0,0.0,27283.0,0.0,0.0,0.0,274172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
719,Town of Apex- (NC),NC,Municipal,119.4,70.6,0,407357,0,407357,385106,0,2603,10083,9565,407357,44086.0,0.0,0.0,0.0,0.0,0.0,407357,30767.0,254099.0,26550.0,13319.0,131007.0,1881.0,0.0,0.0,0.0,0.0,0.0,0.0,44086.0,385106.0,28431.0,2023
727,Appalachian Electric Coop,TN,Cooperative,207.2,226.5,0,964215,0,964215,929280,0,0,986,33949,964215,114029.0,0.0,0.0,0.0,0.0,7318.1,964215,77860.0,608071.0,43143.0,30866.0,240612.0,7471.0,5303.0,80597.0,7.0,0.0,0.0,0.0,114029.0,929280.0,50621.0,2023
733,Appalachian Power Co,OH,Investor Owned,5269.0,7395.0,18582646,13437092,0,32019738,25048284,5107607,752,0,1863095,32019738,3200108.0,811.0,323532.0,-39081.0,193382.0,73988.0,32019738,901124.0,5674429.0,462259.0,455994.0,3505353.0,81781.0,466196.0,4542224.0,1940.0,0.0,0.0,0.0,1823314.0,13722006.0,545980.0,2023
733,Appalachian Power Co,OH,Investor Owned,5269.0,7395.0,18582646,13437092,0,32019738,25048284,5107607,752,0,1863095,32019738,3200108.0,811.0,323532.0,-39081.0,193382.0,73988.0,32019738,713278.0,4451267.0,350279.0,350135.0,2980175.0,67014.0,313381.0,3894836.0,2190.0,0.0,0.0,0.0,1376794.0,11326278.0,419483.0,2023
733,Appalachian Power Co,OH,Investor Owned,5269.0,7395.0,18582646,13437092,0,32019738,25048284,5107607,752,0,1863095,32019738,3200108.0,811.0,323532.0,-39081.0,193382.0,73988.0,32019738,0.0,0.0,0.0,464.0,46869.0,48.0,347.0,272524.0,5.0,0.0,0.0,0.0,811.0,319393.0,53.0,2023
750,Arab Electric Coop Inc,AL,Cooperative,74.6,68.5,0,315273,0,315273,298104,0,0,299,16870,315273,35938.0,0.0,0.0,0.0,0.0,1044.8,315273,23382.0,194980.0,13811.0,12160.0,99395.0,2823.0,396.0,3729.0,2.0,0.0,0.0,0.0,35938.0,298104.0,16636.0,2023
796,Arizona Electric Pwr Coop Inc,AZ,Cooperative,786.0,410.0,1996741,762461,0,2801894,0,2800460,0,0,1434,2801894,0.0,0.0,192499.0,0.0,24526.0,7992.0,2801894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
798,Arizona Power Authority,AZ,State,254.0,198.3,0,607222,0,607222,0,607222,0,0,0,607222,0.0,0.0,18658.1,0.0,0.0,0.0,607222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
803,Arizona Public Service Co,AZ,Investor Owned,8159.0,4096.0,25493508,12221080,0,37714588,31370312,4177982,0,68933,2097361,37714588,4337612.1,0.0,231782.8,0.0,138683.5,8470.2,37714588,2289196.4,14947956.0,1228022.0,1831339.4,14334300.0,140199.0,217076.3,2088056.0,2709.0,0.0,0.0,0.0,4337612.1,31370312.0,1370930.0,2023
807,Arkansas Electric Coop Corp,AR,Cooperative,3098.0,2638.0,9844737,6765820,0,16610557,0,15774467,0,0,836090,16610557,0.0,0.0,905019.0,0.0,34872.0,22852.0,16610557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
814,Entergy Arkansas LLC,AR,Investor Owned,4795.0,4431.0,26123103,5358516,0,31481619,22518603,7785710,0,45351,1131955,31481619,2236945.0,0.0,263363.3,0.0,102088.1,37756.7,31481619,996757.1,7667932.0,605244.0,604708.5,5778573.0,100156.0,635470.3,9072042.0,24149.0,1.0,6.0,1.0,2236936.9,22518553.0,729550.0,2023
814,Entergy Arkansas LLC,AR,Investor Owned,4795.0,4431.0,26123103,5358516,0,31481619,22518603,7785710,0,45351,1131955,31481619,2236945.0,0.0,263363.3,0.0,102088.1,37756.7,31481619,3.0,25.0,1.0,3.3,19.0,3.0,1.8,6.0,3.0,0.0,0.0,0.0,8.1,50.0,7.0,2023
817,Arkansas Valley Elec Coop Corp,AR,Cooperative,355.1,291.1,0,1329544,0,1329544,1280340,0,0,358,48846,1329544,138246.6,0.0,0.0,0.0,0.0,14596.6,1329544,91276.8,716919.0,53654.0,20447.2,181962.0,4107.0,15921.1,292538.0,43.0,0.0,0.0,0.0,127645.1,1191419.0,57804.0,2023
817,Arkansas Valley Elec Coop Corp,AR,Cooperative,355.1,291.1,0,1329544,0,1329544,1280340,0,0,358,48846,1329544,138246.6,0.0,0.0,0.0,0.0,14596.6,1329544,7217.9,57543.0,4231.0,3383.6,31378.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,10601.5,88921.0,4756.0,2023
924,Associated Electric Coop Inc,MO,Transmission,4554.0,4283.0,23910569,5842536,0,29753105,0,28572065,0,4101,1176939,29753105,0.0,0.0,1417378.1,3232.7,22539.6,0.0,29753105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
944,City of Athens - (AL),AL,Municipal,345.2,329.9,0,1562026,0,1562026,1508594,0,0,0,53432,1562026,153734.0,0.0,0.0,0.0,0.0,3424.8,1562026,77018.0,693208.0,48040.0,44424.0,377500.0,7869.0,32292.0,437886.0,14.0,0.0,0.0,0.0,153734.0,1508594.0,55923.0,2023
947,Athens Utility Board,TN,Municipal,115.8,104.1,0,641886,0,641886,624806,0,0,980,16101,641886,54062.0,0.0,0.0,0.0,0.0,1309.6,641886,17296.0,150252.0,11553.0,17740.0,142126.0,2452.0,19026.0,332428.0,7.0,0.0,0.0,0.0,54062.0,624806.0,14012.0,2023
963,Atlantic City Electric Co,NJ,Investor Owned,2363.0,1382.0,0,5806012,0,5806012,5354338,109468,0,6241,335965,5806012,1038911.0,173567.7,2825.8,21578.7,243639.9,24350.9,5806012,753490.9,3660971.0,467475.0,274241.1,1590376.0,52686.0,11179.0,102991.0,328.0,0.0,0.0,0.0,1038911.0,5354338.0,520489.0,2023
963,Atlantic City Electric Co,NJ,Investor Owned,2363.0,1382.0,0,5806012,0,5806012,5354338,109468,0,6241,335965,5806012,1038911.0,173567.7,2825.8,21578.7,243639.9,24350.9,5806012,27221.0,280752.0,36416.0,129109.9,2368048.0,12838.0,17236.8,429879.0,230.0,0.0,0.0,0.0,173567.7,3078679.0,49484.0,2023
970,Homefield Energy,TX,Retail Power Marketer,0.0,0.0,0,4557313,0,4557313,4557313,0,0,0,0,4557313,323455.8,0.0,0.0,0.0,0.0,0.0,4557313,62377.9,1125648.0,101616.0,225227.4,2898645.0,2568.0,35338.4,528992.0,109.0,512.1,4028.0,1.0,323455.8,4557313.0,104294.0,2023
994,City of Auburn - (IN),IN,Municipal,55.5,62.8,0,332324,0,332324,324580,0,661,0,7083,332324,40396.2,0.0,0.0,0.0,0.0,1738.0,332324,7243.2,62758.0,6761.0,1695.0,24132.0,904.0,31458.0,237690.0,174.0,0.0,0.0,0.0,40396.2,324580.0,7839.0,2023
1009,City of Austin - (MN),MN,Municipal,61.6,44.8,0,335525,0,335525,328525,0,0,0,7000,335525,38806.0,0.0,0.0,0.0,0.0,-879.1,335525,11993.0,79654.0,10775.0,15262.0,122576.0,1218.0,11551.0,126295.0,1.0,0.0,0.0,0.0,38806.0,328525.0,11994.0,2023
1015,Austin Energy,TX,Municipal,3064.0,2613.0,7101740,8687085,0,15371952,14396991,671349,0,0,303612,15371952,1522709.6,0.0,44729.6,0.0,95719.8,0.0,15371952,671416.8,5165079.0,490069.0,618056.0,5801393.0,54208.0,233236.8,3430519.0,123.0,0.0,0.0,0.0,1522709.6,14396991.0,544400.0,2023
1050,City of Azusa,CA,Municipal,71.2,34.0,0,322949,0,317603,241341,69543,0,0,6719,317603,46675.0,0.0,5498.0,0.0,0.0,1785.0,317603,19397.0,96429.0,14935.0,16183.0,82302.0,1954.0,11095.0,62610.0,28.0,0.0,0.0,0.0,46675.0,241341.0,16917.0,2023
1149,Baldwin County El Member Corp,AL,Cooperative,376.0,301.0,0,1657068,0,1657068,1616779,0,0,0,40289,1657068,198940.0,0.0,0.0,0.0,0.0,0.0,1657068,143859.0,1087927.0,80262.0,55081.0,528852.0,8097.0,0.0,0.0,0.0,0.0,0.0,0.0,198940.0,1616779.0,88359.0,2023
1167,Baltimore Gas & Electric Co,MD,Investor Owned,6406.0,5260.0,0,14641949,0,14641949,12831688,0,0,18221,1792040,14641949,2123619.7,545247.1,0.0,0.0,336121.4,81021.2,14641949,1649879.0,10019433.0,1002775.0,454733.1,2693030.0,74591.0,19007.6,119225.0,3695.0,0.0,0.0,0.0,2123619.7,12831688.0,1081061.0,2023
1167,Baltimore Gas & Electric Co,MD,Investor Owned,6406.0,5260.0,0,14641949,0,14641949,12831688,0,0,18221,1792040,14641949,2123619.7,545247.1,0.0,0.0,336121.4,81021.2,14641949,125442.9,2006584.0,205157.0,388549.2,11541187.0,48143.0,29938.8,1158741.0,2428.0,1316.2,174171.0,3.0,545247.1,14880683.0,255731.0,2023
1169,Bailey County Elec Coop Assn,TX,Cooperative,83.7,48.0,0,314928,0,314928,314928,0,0,0,0,314928,85099.0,0.0,0.0,0.0,0.0,0.0,314928,5747.0,23282.0,952.0,66234.0,226193.0,482.0,13118.0,65453.0,21.0,0.0,0.0,0.0,85099.0,314928.0,1455.0,2023
1175,Bandera Electric Coop Inc,TX,Cooperative,190.9,217.2,0,768679,0,768679,705863,0,1003,0,61813,768679,82683.0,0.0,0.0,0.0,6097.0,1826.0,768679,60858.0,500119.0,34818.0,20014.0,184838.0,6315.0,1811.0,20906.0,55.0,0.0,0.0,0.0,82683.0,705863.0,41188.0,2023
1179,Versant Power,ME,Investor Owned,353.0,393.0,0,1993868,0,1993868,1449997,541623,0,0,2248,1993868,353034.6,40444.6,22198.1,-662.3,2928.0,10547.4,1993868,50092.8,201160.0,29162.0,32093.2,135012.0,7157.0,1980.0,13731.0,11.0,0.0,0.0,0.0,84166.0,349903.0,36330.0,2023
1179,Versant Power,ME,Investor Owned,353.0,393.0,0,1993868,0,1993868,1449997,541623,0,0,2248,1993868,353034.6,40444.6,22198.1,-662.3,2928.0,10547.4,1993868,191674.7,629802.0,101243.0,72694.9,434858.0,16457.0,4499.0,35434.0,29.0,0.0,0.0,0.0,268868.6,1100094.0,117729.0,2023
1179,Versant Power,ME,Investor Owned,353.0,393.0,0,1993868,0,1993868,1449997,541623,0,0,2248,1993868,353034.6,40444.6,22198.1,-662.3,2928.0,10547.4,1993868,12.9,121.0,20.0,3562.3,37373.0,398.0,6103.9,145192.0,5.0,0.0,0.0,0.0,9679.1,182686.0,423.0,2023
1179,Versant Power,ME,Investor Owned,353.0,393.0,0,1993868,0,1993868,1449997,541623,0,0,2248,1993868,353034.6,40444.6,22198.1,-662.3,2928.0,10547.4,1993868,5254.9,40556.0,7038.0,14644.0,139894.0,3469.0,10866.6,211318.0,31.0,0.0,0.0,0.0,30765.5,391768.0,10538.0,2023
