Utility.Number,Utility.Name,Utility.State,Utility.Type,Demand.Summer Peak,Demand.Winter Peak,Sources.Generation,Sources.Purchased,Sources.Other,Sources.Total,Uses.Retail,Uses.Resale,Uses.No Charge,Uses.Consumed,Uses.Losses,Uses.Total,Revenues.Retail,Revenue.Delivery,Revenue.Resale,Revenue.Adjustments,Revenue.Transmission,Revenue.Other,Revenue.Total,Retail.Residential.Revenue,Retail.Residential.Sales,Retail.Residential.Customers,Retail.Commercial.Revenue,Retail.Commercial.Sales,Retail.Commercial.Customers,Retail.Industrial.Revenue,Retail.Industrial.Sales,Retail.Industrial.Customers,Retail.Transportation.Revenue,Retail.Transportation.Sales,Retail.Transportation.Customers,Retail.Total.Revenue,Retail.Total.Sales,Retail.Total.Customers,Year
123,City of Adel- (GA),GA,Municipal,22.6,24.2,0,126289,0,126289,120669,0,0,787,4833,126289,13491.0,0.0,0.0,0.0,0.0,0.0,126289,3925.0,27921.0,2074.0,5123.0,36177.0,571.0,4443.0,56571.0,16.0,0.0,0.0,0.0,13491.0,120669.0,2661.0,2018
150,Adrian Public Utilities Comm,MN,Municipal,3.0,3.0,8,14500,0,14500,13395,0,179,272,654,14500,1535.0,0.0,0.0,0.0,0.0,0.0,14500,773.0,6690.0,537.0,685.0,6151.0,112.0,77.0,554.0,2.0,0.0,0.0,0.0,1535.0,13395.0,651.0,2018
155,Agralite Electric Coop,MN,Cooperative,36.8,43.5,539,245540,0,246079,231038,0,0,337,14704,246079,22012.0,0.0,0.0,0.0,0.0,226.0,246079,10307.0,87804.0,4381.0,5700.0,75146.0,278.0,6005.0,68088.0,574.0,0.0,0.0,0.0,22012.0,231038.0,5233.0,2018
162,Aiken Electric Coop Inc,SC,Cooperative,215.5,261.4,0,989893,0,989893,948645,0,0,1293,39955,989893,116925.4,0.0,0.0,0.0,0.0,912.0,989893,87922.0,631260.0,45005.0,15452.9,132036.0,2739.0,13550.5,185349.0,15.0,0.0,0.0,0.0,116925.4,948645.0,47759.0,2018
176,Ajo Improvement Co,AZ,Investor Owned,1.5,1.0,0,7427,0,7427,7427,0,0,0,0,7427,825.2,0.0,0.0,0.0,0.0,0.0,7427,516.6,4554.0,779.0,308.6,2873.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,825.2,7427.0,992.0,2018
189,PowerSouth Energy Cooperative,AL,Cooperative,1845.0,2458.0,6334935,2828589,0,9163524,0,8814120,0,9643,339761,9163524,0.0,0.0,611702.2,0.0,459.9,394.0,9163524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
195,Alabama Power Co,AL,Investor Owned,10875.3,11989.3,60470675,7555231,0,68532540,55686192,9583354,1473,131597,3129924,68532540,5475948.0,0.0,398043.0,-111461.0,56706.0,143882.0,68532540,2385939.0,18626138.0,1273526.0,1637948.0,14054483.0,200791.0,1452061.0,23005571.0,6158.0,0.0,0.0,0.0,5475948.0,55686192.0,1480475.0,2018
201,City of Alachua - (FL),FL,Municipal,27.2,28.7,0,137545,0,137545,131006,0,0,1255,5284,137545,14261.0,0.0,0.0,0.0,0.0,54.0,137545,5217.0,45011.0,3862.0,9044.0,85995.0,722.0,0.0,0.0,0.0,0.0,0.0,0.0,14261.0,131006.0,4584.0,2018
207,City of Alameda,CA,Municipal,56.3,63.4,0,347631,0,347631,326652,0,0,0,20979,347631,58421.9,0.0,0.0,0.0,0.0,5106.9,347631,24016.8,124492.0,31136.0,34405.1,202160.0,4193.0,0.0,0.0,0.0,0.0,0.0,0.0,58421.9,326652.0,35329.0,2018
213,Alaska Electric Light&Power Co,AK,Investor Owned,61.0,74.0,139708,271555,0,411263,388979,0,0,4612,17672,411263,46061.7,0.0,0.0,0.0,0.0,593.5,411263,19063.0,148071.0,14707.0,12664.9,119268.0,2318.0,14333.8,121640.0,140.0,0.0,0.0,0.0,46061.7,388979.0,17165.0,2018
219,Alaska Power and Telephone Co,WA,Investor Owned,1.0,1.0,25853,48115,0,73968,65732,565,0,1744,5927,73968,18869.0,0.0,65.0,0.0,0.0,2393.0,73968,8090.0,25790.0,5569.0,10779.0,39942.0,2405.0,0.0,0.0,0.0,0.0,0.0,0.0,18869.0,65732.0,7974.0,2018
221,Alaska Village Elec Coop Inc,AK,Cooperative,19.5,23.9,126212,0,0,126212,118333,0,0,2967,4912,126212,51493.5,0.0,0.0,0.0,0.0,899.5,126212,20268.8,41835.0,8183.0,31224.7,76498.0,3305.0,0.0,0.0,0.0,0.0,0.0,0.0,51493.5,118333.0,11488.0,2018
230,Albany Utility Board,GA,Municipal,181.7,195.7,0,931794,0,931794,893352,0,0,0,38442,931794,101209.0,0.0,0.0,0.0,0.0,591.0,931794,41190.0,356381.0,31473.0,60019.0,536971.0,5610.0,0.0,0.0,0.0,0.0,0.0,0.0,101209.0,893352.0,37083.0,2018
232,City of Albemarle - (NC),NC,Municipal,76.6,74.7,0,304953,0,304953,292519,0,0,108,12326,304953,33741.3,0.0,0.0,0.0,0.0,311.8,304953,17453.8,135027.0,9883.0,13759.8,127770.0,2222.0,2527.7,29722.0,13.0,0.0,0.0,0.0,33741.3,292519.0,12118.0,2018
240,Albemarle Electric Member Corp,NC,Cooperative,54.5,90.6,0,246213,0,246213,231507,0,0,634,14072,246213,30491.0,0.0,0.0,0.0,0.0,378.0,246213,25757.0,188601.0,11796.0,4169.0,35707.0,1115.0,565.0,7199.0,20.0,0.0,0.0,0.0,30491.0,231507.0,12931.0,2018
241,Albertville Municipal Utilities Board,AL,Municipal,113.6,117.0,0,632537,0,632537,616058,0,0,0,16479,632537,48940.0,0.0,0.0,0.0,0.0,728.8,632537,12378.0,126620.0,7982.0,18157.0,176739.0,2238.0,18405.0,312699.0,15.0,0.0,0.0,0.0,48940.0,616058.0,10235.0,2018
261,AGC Division of APG Inc,PA,Investor Owned,275.0,502.0,4765836,205930,0,4971766,2222502,2749264,0,0,0,4971766,140619.0,0.0,34663.0,811.0,0.0,9341.0,4971766,0.0,0.0,0.0,0.0,0.0,0.0,140619.0,2222502.0,1.0,0.0,0.0,0.0,140619.0,2222502.0,1.0,2018
276,Alcorn County Elec Power Assn,MS,Cooperative,124.6,124.7,0,641874,0,641874,619282,0,0,719,21873,641874,57781.0,0.0,0.0,0.0,0.0,1361.8,641874,26163.0,230316.0,14786.0,20278.0,169013.0,4050.0,11340.0,219953.0,6.0,0.0,0.0,0.0,57781.0,619282.0,18842.0,2018
289,City of Alexander City,AL,Municipal,29.7,34.7,0,153873,0,153873,129518,0,0,0,24355,153873,13543.0,0.0,0.0,0.0,0.0,0.0,153873,5860.0,55023.0,5067.0,4010.0,28461.0,1013.0,3673.0,46034.0,73.0,0.0,0.0,0.0,13543.0,129518.0,6153.0,2018
295,City of Alexandria - (MN),MN,Municipal,57.9,47.3,85,302391,0,302476,288168,0,0,0,14308,302476,25280.0,0.0,0.0,0.0,0.0,807.4,302476,8150.0,78970.0,8044.0,3704.0,36535.0,1676.0,13426.0,172663.0,208.0,0.0,0.0,0.0,25280.0,288168.0,9928.0,2018
296,Alfalfa Electric Coop Inc,OK,Cooperative,129.5,126.4,0,869352,0,869352,851916,0,0,394,17042,869352,59503.0,0.0,0.0,0.0,0.0,318.0,869352,409.0,4132.0,223.0,925.0,6932.0,712.0,1436.0,18541.0,18.0,0.0,0.0,0.0,2770.0,29605.0,953.0,2018
296,Alfalfa Electric Coop Inc,OK,Cooperative,129.5,126.4,0,869352,0,869352,851916,0,0,394,17042,869352,59503.0,0.0,0.0,0.0,0.0,318.0,869352,5121.0,52316.0,2728.0,5887.0,42761.0,4674.0,45725.0,727234.0,246.0,0.0,0.0,0.0,56733.0,822311.0,7648.0,2018
298,City of Alexandria - (LA),LA,Municipal,163.0,151.0,233939,760709,0,994648,659753,233939,0,0,100956,994648,68601.2,0.0,10272.0,0.0,0.0,0.0,994648,30466.1,299887.0,20512.0,37747.4,355331.0,3538.0,387.7,4535.0,6.0,0.0,0.0,0.0,68601.2,659753.0,24056.0,2018
305,Alger-Delta Coop Electric Assn,MI,Cooperative,15.7,16.1,0,85900,0,85900,77300,0,0,0,8600,85900,14844.0,0.0,0.0,0.0,0.0,0.0,85900,10157.0,49287.0,9507.0,2200.0,13795.0,539.0,2487.0,14218.0,1.0,0.0,0.0,0.0,14844.0,77300.0,10047.0,2018
307,Algoma Utility Comm,WI,Municipal,7.6,6.1,0,39297,0,39297,37151,0,0,74,2072,39297,3864.8,0.0,0.0,0.0,0.0,32.2,39297,1383.6,11213.0,1661.0,1977.8,19685.0,360.0,503.4,6253.0,1.0,0.0,0.0,0.0,3864.8,37151.0,2022.0,2018
308,City of Acworth - (GA),GA,Municipal,26.3,17.8,0,106061,0,106061,101638,0,0,1538,2885,106061,14446.0,0.0,0.0,0.0,0.0,1181.8,106061,9317.6,61246.0,5944.0,4860.7,38406.0,597.0,267.7,1986.0,3.0,0.0,0.0,0.0,14446.0,101638.0,6544.0,2018
309,City of Algona - (IA),IA,Municipal,24.0,18.0,88252,184255,0,268992,115780,147769,0,1901,3542,268992,11587.0,0.0,4641.0,0.0,0.0,0.0,268992,4245.0,29632.0,3027.0,3494.0,29514.0,678.0,3848.0,56634.0,15.0,0.0,0.0,0.0,11587.0,115780.0,3720.0,2018
329,Allamakee-Clayton El Coop Inc,IA,Cooperative,30.5,28.8,157,151684,0,151841,134577,9206,0,503,7555,151841,19140.7,0.0,449.2,0.0,0.0,316.6,151841,17326.7,119877.0,9465.0,1814.0,14700.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,19140.7,134577.0,9985.0,2018
332,Allegheny Electric Coop Inc,PA,Cooperative,727.7,791.8,2189419,1588767,0,3774199,0,3712798,0,0,61401,3774199,0.0,0.0,199590.0,2000.0,2600.0,3054.0,3774199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
343,AEP Generating Company,OH,Investor Owned,1302.0,1313.0,5947055,0,0,5947055,0,5947055,0,0,0,5947055,0.0,0.0,339868.8,0.0,0.0,916.4,5947055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
367,City of Alliance- (NE),NE,Municipal,25.0,21.0,64,121332,0,116131,109667,0,1905,0,4559,116131,13014.9,0.0,0.0,0.0,0.0,946.0,116131,4948.3,38367.0,4246.0,5087.5,41535.0,1061.0,2979.1,29765.0,10.0,0.0,0.0,0.0,13014.9,109667.0,5317.0,2018
392,Alpena Power Co,MI,Investor Owned,65.0,58.0,0,364829,0,364829,349917,0,0,128,14784,364829,35516.8,0.0,0.0,0.0,0.0,282.4,364829,12620.3,89047.0,13686.0,12615.3,102918.0,4000.0,10281.2,157952.0,4.0,0.0,0.0,0.0,35516.8,349917.0,17690.0,2018
407,Altamaha Electric Member Corp,GA,Cooperative,93.4,112.6,0,425158,0,425158,425158,0,0,0,0,425158,51408.1,0.0,0.0,0.0,0.0,644.0,425158,31049.1,244481.0,20712.0,10768.0,66011.0,1851.0,9591.0,114666.0,227.0,0.0,0.0,0.0,51408.1,425158.0,22790.0,2018
416,City of Altus - (OK),OK,Municipal,57.6,30.8,0,217875,0,217875,202646,0,0,8862,6367,217875,24137.5,0.0,0.0,0.0,0.0,0.0,217875,13444.4,93578.0,7647.0,7069.4,64950.0,1181.0,3623.7,44118.0,2.0,0.0,0.0,0.0,24137.5,202646.0,8830.0,2018
471,Amana Society Service Co,IA,Investor Owned,15.0,14.0,2650,95150,0,97800,95842,0,0,0,1958,97800,8253.0,0.0,0.0,0.0,0.0,52.0,97800,994.0,7395.0,703.0,1028.0,8552.0,182.0,6231.0,79895.0,1.0,0.0,0.0,0.0,8253.0,95842.0,886.0,2018
540,BP Energy Company,TX,Retail Power Marketer,13.0,13.0,0,888653,0,888653,888653,0,0,0,0,888653,25917.0,0.0,0.0,0.0,0.0,0.0,888653,0.0,0.0,0.0,0.0,0.0,0.0,21781.0,833304.0,2.0,0.0,0.0,0.0,21781.0,833304.0,2.0,2018
540,BP Energy Company,TX,Retail Power Marketer,13.0,13.0,0,888653,0,888653,888653,0,0,0,0,888653,25917.0,0.0,0.0,0.0,0.0,0.0,888653,0.0,0.0,0.0,0.0,0.0,0.0,4136.0,55349.0,2.0,0.0,0.0,0.0,4136.0,55349.0,2.0,2018
554,City of Ames - (IA),IA,Municipal,156.4,117.3,183856,615890,0,799746,663559,118350,0,458,17379,799746,60057.7,0.0,3222.9,0.0,1509.7,10267.6,799746,20607.0,176616.0,23946.0,28875.7,350171.0,3007.0,10575.0,136772.0,7.0,0.0,0.0,0.0,60057.7,663559.0,26960.0,2018
560,City of Amherst- (OH),OH,Municipal,29.0,18.0,0,112364,0,112364,104707,0,0,0,7657,112364,13180.0,0.0,0.0,0.0,0.0,0.0,112364,7633.0,60825.0,5558.0,1985.0,13881.0,498.0,3562.0,30001.0,68.0,0.0,0.0,0.0,13180.0,104707.0,6124.0,2018
562,Amicalola Electric Member Corp,GA,Cooperative,174.1,240.7,0,821681,0,821681,782387,0,0,1087,38207,821681,88735.5,0.0,0.0,0.0,0.0,-2829.2,821681,74113.2,663321.0,44166.0,14622.3,119066.0,4980.0,0.0,0.0,0.0,0.0,0.0,0.0,88735.5,782387.0,49146.0,2018
571,City of Amory,MS,Municipal,29.7,25.4,0,140382,0,140382,136810,0,0,0,3572,140382,13777.0,0.0,0.0,0.0,0.0,374.5,140382,4441.0,41903.0,2892.0,6386.0,56772.0,1104.0,2950.0,38135.0,3.0,0.0,0.0,0.0,13777.0,136810.0,3999.0,2018
577,City of Alcoa Utilities,TN,Municipal,135.0,187.4,0,671669,0,671669,643068,0,0,15,28586,671669,68442.0,0.0,0.0,0.0,0.0,1516.1,671669,43554.0,406466.0,25601.0,24746.0,235548.0,3745.0,142.0,1054.0,1.0,0.0,0.0,0.0,68442.0,643068.0,29347.0,2018
590,City of Anaheim - (CA),CA,Municipal,554.0,339.0,38906,3132385,0,3171291,2306513,793013,0,0,71765,3171291,371357.0,0.0,28879.0,0.0,37356.0,6163.0,3171291,97586.0,592732.0,101740.0,138140.0,797648.0,17355.0,135631.0,916133.0,306.0,0.0,0.0,0.0,371357.0,2306513.0,119401.0,2018
599,Anchorage Municipal Light and Power,AK,Municipal,145.0,151.0,1332351,102307,0,1434658,931431,476500,0,0,26727,1434658,142367.4,0.0,28266.4,6494.3,0.0,589.9,1434658,24180.9,120098.0,24548.0,118186.5,811333.0,6419.0,0.0,0.0,0.0,0.0,0.0,0.0,142367.4,931431.0,30967.0,2018
604,City of Andalusia,AL,Municipal,57.7,44.1,0,360155,0,360155,356617,0,0,0,3538,360155,27140.0,0.0,0.0,0.0,0.0,0.0,360155,5621.0,43068.0,3639.0,8680.0,61118.0,1001.0,12839.0,252431.0,2.0,0.0,0.0,0.0,27140.0,356617.0,4642.0,2018
636,City of Anderson - (IN),IN,Municipal,176.9,136.2,0,903063,0,903063,881511,0,0,0,21552,903063,84132.0,0.0,0.0,0.0,0.0,0.0,903063,36317.0,323113.0,31272.0,30091.9,314286.0,4270.0,17723.1,244112.0,60.0,0.0,0.0,0.0,84132.0,881511.0,35602.0,2018
659,American Transmission Co,WI,Transmission,12490.3,9526.3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-9884.9,695535.8,1774.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
689,Connexus Energy,MN,Cooperative,548.1,366.5,291,2341445,0,2341736,2012767,257784,0,0,71185,2341736,241819.9,0.0,20840.4,8250.8,0.0,0.0,2341736,161391.0,1210365.0,121711.0,67418.7,664260.0,11457.0,13010.2,138142.0,399.0,0.0,0.0,0.0,241819.9,2012767.0,133567.0,2018
690,City of Bardstown - (KY),KY,Municipal,38.9,34.7,0,209042,0,209042,201112,0,0,0,7930,209042,17309.0,0.0,0.0,0.0,0.0,0.0,209042,4358.0,47427.0,3389.0,5216.0,57340.0,1210.0,7735.0,96345.0,15.0,0.0,0.0,0.0,17309.0,201112.0,4614.0,2018
691,City of Anoka,MN,Municipal,62.5,40.1,0,283781,0,283781,276739,0,0,0,7042,283781,29315.0,0.0,0.0,0.0,0.0,164.0,283781,10139.0,76866.0,10779.0,10036.0,97683.0,1328.0,9140.0,102190.0,16.0,0.0,0.0,0.0,29315.0,276739.0,12123.0,2018
694,Anza Electric Coop Inc,CA,Cooperative,14.8,11.7,0,64236,0,64236,58090,0,0,127,6019,64236,11145.7,0.0,0.0,0.0,0.0,0.0,64236,8831.7,46181.0,4378.0,2314.0,11909.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,11145.7,58090.0,4724.0,2018
712,Arkansas River Power Authority,CO,Political Subdivision,66.1,40.1,19664,273288,0,292952,0,284780,8172,0,0,292952,0.0,0.0,29717.0,0.0,0.0,0.0,292952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
719,Town of Apex- (NC),NC,Municipal,95.3,57.1,0,351557,0,351557,331065,0,1908,11806,6778,351557,31471.7,0.0,0.0,0.0,0.0,0.0,351557,21078.4,211538.0,19690.0,10393.3,119527.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,31471.7,331065.0,21229.0,2018
727,Appalachian Electric Coop,TN,Cooperative,195.3,310.9,0,1021408,0,1021408,976430,0,0,1220,43758,1021408,107596.0,0.0,0.0,0.0,0.0,3420.0,1021408,74122.0,648456.0,40127.0,29026.0,253180.0,6617.0,4448.0,74794.0,6.0,0.0,0.0,0.0,107596.0,976430.0,46750.0,2018
733,Appalachian Power Co,OH,Investor Owned,5570.0,7782.0,24377416,12407175,0,36784591,28503868,5961450,464,0,2318809,36784591,2578398.0,1172.0,298414.0,-103328.0,100681.0,46652.0,36784591,723950.0,6474270.0,452376.0,349684.0,3949274.0,77305.0,326047.0,4965534.0,1937.0,0.0,0.0,0.0,1399681.0,15389078.0,531618.0,2018
733,Appalachian Power Co,OH,Investor Owned,5570.0,7782.0,24377416,12407175,0,36784591,28503868,5961450,464,0,2318809,36784591,2578398.0,1172.0,298414.0,-103328.0,100681.0,46652.0,36784591,603512.0,5396334.0,355074.0,302792.0,3447096.0,66502.0,272413.0,4271360.0,2324.0,0.0,0.0,0.0,1178717.0,13114790.0,423900.0,2018
733,Appalachian Power Co,OH,Investor Owned,5570.0,7782.0,24377416,12407175,0,36784591,28503868,5961450,464,0,2318809,36784591,2578398.0,1172.0,298414.0,-103328.0,100681.0,46652.0,36784591,0.0,0.0,0.0,428.0,51606.0,53.0,744.0,339203.0,6.0,0.0,0.0,0.0,1172.0,390809.0,59.0,2018
750,Arab Electric Coop Inc,AL,Cooperative,67.9,94.9,0,343928,0,343928,320093,0,0,390,23445,343928,34817.0,0.0,0.0,0.0,0.0,1074.0,343928,22311.0,205642.0,12665.0,12195.0,110161.0,2889.0,311.0,4290.0,1.0,0.0,0.0,0.0,34817.0,320093.0,15555.0,2018
796,Arizona Electric Pwr Coop Inc,AZ,Cooperative,736.0,355.0,1773597,2485020,0,4245404,0,4158223,0,0,87181,4245404,0.0,0.0,173692.6,0.0,21814.0,6918.0,4245404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
798,Arizona Power Authority,AZ,State,421.2,246.9,0,875306,0,875306,0,865708,0,0,9598,875306,0.0,0.0,29273.0,0.0,0.0,0.0,875306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
803,Arizona Public Service Co,AZ,Investor Owned,7253.0,4531.0,25318465,7421583,0,32797256,27943387,2936450,0,59827,1857592,32797256,3496261.0,0.0,158872.0,216.0,61499.0,18122.0,32797256,1867369.0,13190481.0,1100816.0,1441632.0,12528637.0,130907.0,187260.0,2224269.0,3728.0,0.0,0.0,0.0,3496261.0,27943387.0,1235451.0,2018
807,Arkansas Electric Coop Corp,AR,Cooperative,2803.0,3150.0,11583831,5195946,0,16779779,0,16631366,0,0,148413,16779779,0.0,0.0,818368.5,0.0,13925.1,1585.0,16779779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
814,Entergy Arkansas LLC,AR,Investor Owned,4604.0,4280.0,28162500,3748654,0,31952587,22524808,8220184,0,65543,1142052,31952587,1667423.9,0.0,248860.6,-711.1,98037.0,31156.7,31952587,799039.4,8248043.0,593203.0,437727.2,6205268.0,95038.0,430641.9,8071334.0,23689.0,9.7,111.0,1.0,1667418.2,22524756.0,711931.0,2018
814,Entergy Arkansas LLC,AR,Investor Owned,4604.0,4280.0,28162500,3748654,0,31952587,22524808,8220184,0,65543,1142052,31952587,1667423.9,0.0,248860.6,-711.1,98037.0,31156.7,31952587,1.7,18.0,1.0,2.9,29.0,3.0,1.1,5.0,3.0,0.0,0.0,0.0,5.7,52.0,7.0,2018
817,Arkansas Valley Elec Coop Corp,AR,Cooperative,320.3,343.7,0,1351482,0,1351482,1286286,0,393,0,64803,1351482,119997.9,0.0,0.0,0.0,0.0,2712.3,1351482,80236.0,754384.0,51173.0,17049.1,177916.0,3840.0,13650.2,264918.0,33.0,0.0,0.0,0.0,110935.3,1197218.0,55046.0,2018
817,Arkansas Valley Elec Coop Corp,AR,Cooperative,320.3,343.7,0,1351482,0,1351482,1286286,0,393,0,64803,1351482,119997.9,0.0,0.0,0.0,0.0,2712.3,1351482,6378.9,59117.0,4120.0,2683.7,29951.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,9062.6,89068.0,4616.0,2018
828,City of Arlington - (MN),MN,Municipal,17.6,11.7,0,18070,0,18070,17125,0,0,0,945,18070,1653.1,0.0,0.0,0.0,0.0,80.0,18070,837.4,8746.0,945.0,815.7,8379.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,1653.1,17125.0,1108.0,2018
887,Arrowhead Electric Coop Inc,MN,Cooperative,7.4,23.4,0,79671,0,79671,74571,0,0,0,5100,79671,9909.6,0.0,0.0,0.0,0.0,135.7,79671,6583.4,44937.0,3817.0,3326.2,29634.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,9909.6,74571.0,4246.0,2018
907,City of Ashland - (OR),OR,Municipal,38.4,34.3,1637,175315,0,176952,171916,0,0,0,5036,176952,15503.0,0.0,0.0,0.0,0.0,0.0,176952,7964.5,86287.0,10395.0,7538.5,85629.0,1583.0,0.0,0.0,0.0,0.0,0.0,0.0,15503.0,171916.0,11978.0,2018
918,City of Aspen- (CO),CO,Municipal,10.7,15.0,15869,60415,0,76284,72108,0,0,0,4176,76284,7343.0,0.0,0.0,0.0,0.0,0.0,76284,2857.0,24002.0,2031.0,4486.0,48106.0,1067.0,0.0,0.0,0.0,0.0,0.0,0.0,7343.0,72108.0,3098.0,2018
924,Associated Electric Coop Inc,MO,Transmission,4186.0,5104.0,23064579,5287565,0,28352144,0,27297687,0,4248,1050209,28352144,0.0,0.0,1186133.7,41022.7,0.0,0.0,28352144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
942,Atchison-Holt Electric Coop,MO,Cooperative,17.3,15.8,0,92281,0,92281,86346,0,0,234,5701,92281,9800.0,0.0,0.0,0.0,0.0,0.0,92281,1485.0,10580.0,1030.0,645.0,6048.0,85.0,173.0,776.0,60.0,0.0,0.0,0.0,2303.0,17404.0,1175.0,2018
942,Atchison-Holt Electric Coop,MO,Cooperative,17.3,15.8,0,92281,0,92281,86346,0,0,234,5701,92281,9800.0,0.0,0.0,0.0,0.0,0.0,92281,3731.0,26588.0,2363.0,1620.0,15199.0,194.0,2146.0,27155.0,144.0,0.0,0.0,0.0,7497.0,68942.0,2701.0,2018
