Utility.Number,Utility.Name,Utility.State,Utility.Type,Demand.Summer Peak,Demand.Winter Peak,Sources.Generation,Sources.Purchased,Sources.Other,Sources.Total,Uses.Retail,Uses.Resale,Uses.No Charge,Uses.Consumed,Uses.Losses,Uses.Total,Revenues.Retail,Revenue.Delivery,Revenue.Resale,Revenue.Adjustments,Revenue.Transmission,Revenue.Other,Revenue.Total,Retail.Residential.Revenue,Retail.Residential.Sales,Retail.Residential.Customers,Retail.Commercial.Revenue,Retail.Commercial.Sales,Retail.Commercial.Customers,Retail.Industrial.Revenue,Retail.Industrial.Sales,Retail.Industrial.Customers,Retail.Transportation.Revenue,Retail.Transportation.Sales,Retail.Transportation.Customers,Retail.Total.Revenue,Retail.Total.Sales,Retail.Total.Customers,Year
276,Alcorn County Elec Power Assn,MS,Cooperative,119.0,106.0,0,592355,0,592355,573036,0,0,1040,18279,592355,54400.0,0.0,0.0,0.0,0.0,2641.9,592355,24716.0,212118.0,14820.0,19271.0,154468.0,4110.0,10413.0,206450.0,6.0,0.0,0.0,0.0,54400.0,573036.0,18936.0,2021
295,City of Alexandria - (MN),MN,Municipal,61.3,46.6,39,296877,0,296916,287110,0,0,0,9806,296916,25962.3,0.0,0.0,0.0,0.0,1076.9,296916,8432.6,80757.0,8435.0,3731.3,34996.0,1728.0,13798.4,171357.0,213.0,0.0,0.0,0.0,25962.3,287110.0,10376.0,2021
296,Alfalfa Electric Coop Inc,OK,Cooperative,74.7,70.9,0,449463,0,449463,432247,0,0,390,16826,449463,39076.0,0.0,0.0,0.0,0.0,159.0,449463,398.0,3786.0,216.0,834.0,5699.0,687.0,631.0,7183.0,7.0,0.0,0.0,0.0,1863.0,16668.0,910.0,2021
296,Alfalfa Electric Coop Inc,OK,Cooperative,74.7,70.9,0,449463,0,449463,432247,0,0,390,16826,449463,39076.0,0.0,0.0,0.0,0.0,159.0,449463,5195.0,50313.0,2682.0,5282.0,36638.0,4695.0,26736.0,328628.0,224.0,0.0,0.0,0.0,37213.0,415579.0,7601.0,2021
298,City of Alexandria - (LA),LA,Municipal,143.0,174.0,154599,718248,0,872847,661205,154599,0,11870,45173,872847,62746.0,0.0,10861.0,0.0,0.0,0.0,872847,28187.0,290637.0,20081.0,34116.0,364999.0,3816.0,443.0,5569.0,7.0,0.0,0.0,0.0,62746.0,661205.0,23904.0,2021
305,Alger-Delta Coop Electric Assn,MI,Cooperative,16.9,14.7,0,109401,0,109401,99451,0,0,0,9950,109401,15942.1,0.0,0.0,0.0,0.0,0.0,109401,10723.9,52688.0,9739.0,2502.1,16276.0,548.0,2716.1,30487.0,1.0,0.0,0.0,0.0,15942.1,99451.0,10288.0,2021
307,Algoma Utility Comm,WI,Municipal,7.4,6.2,0,37567,0,37567,35712,0,0,79,1776,37567,3945.6,0.0,0.0,0.0,0.0,34.8,37567,1445.7,11214.0,1669.0,1908.5,17410.0,368.0,591.4,7088.0,1.0,0.0,0.0,0.0,3945.6,35712.0,2038.0,2021
332,Allegheny Electric Coop Inc,PA,Cooperative,749.0,729.0,2088135,1706774,0,3783307,0,3720684,0,0,62623,3783307,0.0,0.0,195168.0,0.0,2600.0,3443.0,3783307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
343,AEP Generating Company,OH,Investor Owned,1306.0,1209.0,2401333,0,0,2401333,0,2401333,0,0,0,2401333,0.0,0.0,311214.0,0.0,0.0,210.0,2401333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
392,Alpena Power Co,MI,Investor Owned,59.0,59.0,0,362102,0,362102,347649,0,0,109,14344,362102,35149.8,0.0,0.0,0.0,0.0,242.4,362102,12422.3,89273.0,13711.0,11396.5,93101.0,2910.0,11331.0,165275.0,3.0,0.0,0.0,0.0,35149.8,347649.0,16624.0,2021
407,Altamaha Electric Member Corp,GA,Cooperative,91.9,97.3,0,441325,0,441325,421286,0,0,680,19359,441325,52029.0,0.0,0.0,0.0,0.0,806.0,441325,34042.0,239670.0,19096.0,17169.0,174860.0,1925.0,818.0,6756.0,234.0,0.0,0.0,0.0,52029.0,421286.0,21255.0,2021
471,Amana Society Service Co,IA,Investor Owned,13.8,12.9,2125,85342,0,87467,84030,1412,0,0,2025,87467,8199.0,0.0,458.0,0.0,0.0,60.0,87467,1021.4,7255.0,709.0,1159.3,8469.0,179.0,6018.3,68306.0,1.0,0.0,0.0,0.0,8199.0,84030.0,889.0,2021
540,BP Energy Company,TX,Retail Power Marketer,0.0,0.0,0,1137053,0,1137053,1137053,0,0,0,0,1137053,76947.0,0.0,0.0,0.0,0.0,0.0,1137053,0.0,0.0,0.0,0.0,0.0,0.0,51124.0,844229.0,2.0,0.0,0.0,0.0,51124.0,844229.0,2.0,2021
540,BP Energy Company,TX,Retail Power Marketer,0.0,0.0,0,1137053,0,1137053,1137053,0,0,0,0,1137053,76947.0,0.0,0.0,0.0,0.0,0.0,1137053,0.0,0.0,0.0,0.0,0.0,0.0,25823.0,292824.0,3.0,0.0,0.0,0.0,25823.0,292824.0,3.0,2021
554,City of Ames - (IA),IA,Municipal,155.7,114.0,256553,509348,0,765901,659153,87260,0,388,19100,765901,59332.1,0.0,2989.9,0.0,616.6,3756.2,765901,20866.8,180734.0,24900.0,27747.6,338779.0,3054.0,10717.7,139640.0,7.0,0.0,0.0,0.0,59332.1,659153.0,27961.0,2021
562,Amicalola Electric Member Corp,GA,Cooperative,189.5,216.5,0,823379,0,823379,798784,0,0,1089,23506,823379,91224.2,0.0,0.0,0.0,0.0,-46.6,823379,76406.1,681433.0,46675.0,14818.1,117351.0,5464.0,0.0,0.0,0.0,0.0,0.0,0.0,91224.2,798784.0,52139.0,2021
571,City of Amory,MS,Municipal,29.6,20.1,0,130293,0,130293,127080,0,0,0,3213,130293,12967.0,0.0,0.0,0.0,0.0,351.0,130293,4113.0,37985.0,2884.0,6003.0,52025.0,1159.0,2851.0,37070.0,3.0,0.0,0.0,0.0,12967.0,127080.0,4046.0,2021
577,City of Alcoa Utilities,TN,Municipal,138.7,146.4,0,638292,0,638292,622563,0,0,0,15729,638292,68185.0,0.0,0.0,0.0,0.0,2121.3,638292,44096.0,401347.0,26581.0,23952.0,220296.0,4007.0,137.0,920.0,1.0,0.0,0.0,0.0,68185.0,622563.0,30589.0,2021
590,City of Anaheim - (CA),CA,Municipal,487.0,289.0,0,2803358,0,2803358,2073417,634818,0,0,95123,2803358,328440.0,0.0,27286.0,0.0,40937.0,38568.0,2803358,99110.0,584098.0,103666.0,116632.0,674232.0,17466.0,112698.0,815087.0,271.0,0.0,0.0,0.0,328440.0,2073417.0,121403.0,2021
604,City of Andalusia,AL,Municipal,66.4,55.4,0,425997,0,425997,422748,0,0,0,3249,425997,30950.7,0.0,0.0,0.0,0.0,0.0,425997,5690.7,41279.0,3654.0,8552.0,56898.0,1058.0,16708.0,324571.0,2.0,0.0,0.0,0.0,30950.7,422748.0,4714.0,2021
636,City of Anderson - (IN),IN,Municipal,189.0,139.4,0,936562,0,936562,880037,0,0,0,56525,936562,85537.2,0.0,0.0,0.0,0.0,866.7,936562,36440.5,317104.0,29489.0,28687.8,288400.0,3884.0,20408.9,274533.0,59.0,0.0,0.0,0.0,85537.2,880037.0,33432.0,2021
659,American Transmission Co,WI,Transmission,12142.5,9178.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,752911.0,1926.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
689,Connexus Energy,MN,Cooperative,504.5,296.8,30181,2116018,0,2146199,2078455,0,0,0,67744,2146199,261613.7,0.0,0.0,0.0,0.0,0.0,2146199,178345.5,1280095.0,127501.0,67918.3,620945.0,11760.0,15326.8,177415.0,417.0,0.0,0.0,0.0,261590.6,2078455.0,139678.0,2021
690,City of Bardstown - (KY),KY,Municipal,37.5,32.1,0,192816,0,192816,186316,0,0,0,6500,192816,15855.0,0.0,0.0,0.0,0.0,0.0,192816,4119.0,44532.0,3427.0,4872.0,54743.0,1245.0,6864.0,87041.0,15.0,0.0,0.0,0.0,15855.0,186316.0,4687.0,2021
691,City of Anoka,MN,Municipal,63.7,40.4,0,287474,0,287474,283642,0,0,0,3832,287474,30867.0,0.0,0.0,0.0,0.0,0.0,287474,10823.0,79249.0,11148.0,9050.0,93919.0,1321.0,10994.0,110474.0,17.0,0.0,0.0,0.0,30867.0,283642.0,12486.0,2021
712,Arkansas River Power Authority,CO,Political Subdivision,64.3,43.4,22382,259126,0,281508,0,274947,0,0,6561,281508,0.0,0.0,27363.6,0.0,0.0,0.0,281508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
719,Town of Apex- (NC),NC,Municipal,114.5,59.5,0,402572,0,402572,376720,0,2603,9815,13434,402572,41400.4,0.0,0.0,0.0,0.0,0.0,402572,29118.8,251886.0,24585.0,12281.6,124834.0,1815.0,0.0,0.0,0.0,0.0,0.0,0.0,41400.4,376720.0,26400.0,2021
727,Appalachian Electric Coop,TN,Cooperative,198.4,236.5,0,990584,0,990584,956530,0,0,1127,32927,990584,106684.0,0.0,0.0,0.0,0.0,5023.2,990584,72833.0,631326.0,41697.0,28684.0,244643.0,7119.0,5167.0,80561.0,7.0,0.0,0.0,0.0,106684.0,956530.0,48823.0,2021
733,Appalachian Power Co,OH,Investor Owned,5363.0,5975.0,24280023,11336722,0,35616745,26502608,6967140,693,0,2146304,35616745,2587554.0,1566.0,341751.0,0.0,138990.0,72112.0,35616745,696097.0,6245479.0,460210.0,313937.0,3603979.0,79708.0,306993.0,4719585.0,1932.0,0.0,0.0,0.0,1317027.0,14569043.0,541850.0,2021
733,Appalachian Power Co,OH,Investor Owned,5363.0,5975.0,24280023,11336722,0,35616745,26502608,6967140,693,0,2146304,35616745,2587554.0,1566.0,341751.0,0.0,138990.0,72112.0,35616745,682191.0,4961170.0,353652.0,312202.0,3107415.0,66639.0,276134.0,3864980.0,2246.0,0.0,0.0,0.0,1270527.0,11933565.0,422537.0,2021
733,Appalachian Power Co,OH,Investor Owned,5363.0,5975.0,24280023,11336722,0,35616745,26502608,6967140,693,0,2146304,35616745,2587554.0,1566.0,341751.0,0.0,138990.0,72112.0,35616745,0.0,0.0,0.0,384.0,47924.0,50.0,1182.0,294751.0,6.0,0.0,0.0,0.0,1566.0,342675.0,56.0,2021
750,Arab Electric Coop Inc,AL,Cooperative,71.0,86.0,0,323234,0,323234,303036,0,0,366,19832,323234,33871.0,0.0,0.0,0.0,0.0,1175.7,323234,21904.0,196809.0,13296.0,11663.0,103005.0,2778.0,304.0,3222.0,1.0,0.0,0.0,0.0,33871.0,303036.0,16075.0,2021
796,Arizona Electric Pwr Coop Inc,AZ,Cooperative,787.9,410.6,1996007,1630148,0,3606390,195043,3385748,0,0,25599,3606390,6632.0,0.0,195683.0,0.0,22815.0,8041.0,3606390,0.0,0.0,0.0,6632.0,195043.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6632.0,195043.0,1.0,2021
798,Arizona Power Authority,AZ,State,304.0,299.6,0,885644,0,885644,0,885644,0,0,0,885644,0.0,0.0,24011.0,0.0,0.0,0.0,885644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
803,Arizona Public Service Co,AZ,Investor Owned,7580.0,4697.2,26293189,8841581,0,34923004,29228236,3850839,0,62532,1781397,34923004,3500263.9,0.0,214111.3,0.0,99405.8,10121.5,34923004,1913324.2,14223711.0,1177343.0,1410728.3,12838695.0,136904.0,176211.4,2165830.0,3019.0,0.0,0.0,0.0,3500263.9,29228236.0,1317266.0,2021
807,Arkansas Electric Coop Corp,AR,Cooperative,2931.0,3116.0,8859487,7258272,0,16117759,0,15935202,0,0,182557,16117759,0.0,0.0,1092317.9,0.0,22354.4,10255.5,16117759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
814,Entergy Arkansas LLC,AR,Investor Owned,4664.0,4175.0,26221497,5618676,0,31840173,22281971,8403701,0,42094,1112407,31840173,1878947.0,0.0,311791.2,3930.9,121834.2,22086.8,31840173,882770.7,8054133.0,605469.0,499508.6,5718617.0,98310.0,496659.3,8509168.0,23955.0,0.8,0.0,1.0,1878939.4,22281918.0,727735.0,2021
814,Entergy Arkansas LLC,AR,Investor Owned,4664.0,4175.0,26221497,5618676,0,31840173,22281971,8403701,0,42094,1112407,31840173,1878947.0,0.0,311791.2,3930.9,121834.2,22086.8,31840173,1.7,17.0,2.0,4.2,31.0,3.0,1.7,5.0,3.0,0.0,0.0,0.0,7.6,53.0,8.0,2021
817,Arkansas Valley Elec Coop Corp,AR,Cooperative,328.9,391.9,0,1320986,0,1320986,1262579,0,0,356,58051,1320986,137432.9,0.0,0.0,0.0,0.0,8177.7,1320986,89033.1,724439.0,52575.0,19756.6,175711.0,4078.0,18332.7,273437.0,44.0,0.0,0.0,0.0,127122.4,1173587.0,56697.0,2021
817,Arkansas Valley Elec Coop Corp,AR,Cooperative,328.9,391.9,0,1320986,0,1320986,1262579,0,0,356,58051,1320986,137432.9,0.0,0.0,0.0,0.0,8177.7,1320986,7069.7,57831.0,4177.0,3240.8,31161.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0,10310.5,88992.0,4700.0,2021
924,Associated Electric Coop Inc,MO,Transmission,4274.0,5549.0,22692511,6546236,0,29238747,0,28025964,0,4119,1208664,29238747,0.0,0.0,1488274.7,49336.0,29081.7,0.0,29238747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
944,City of Athens - (AL),AL,Municipal,299.4,356.1,0,1426627,0,1426627,1367064,0,0,0,59563,1426627,131031.0,0.0,0.0,0.0,0.0,2618.5,1426627,70660.0,690905.0,44373.0,39262.0,356222.0,7452.0,21109.0,319937.0,14.0,0.0,0.0,0.0,131031.0,1367064.0,51839.0,2021
947,Athens Utility Board,TN,Municipal,117.5,108.5,0,661898,0,661898,649377,0,0,1077,11444,661898,50050.0,0.0,0.0,0.0,0.0,900.6,661898,16317.0,158400.0,11180.0,16521.0,146306.0,2418.0,17212.0,344671.0,7.0,0.0,0.0,0.0,50050.0,649377.0,13605.0,2021
963,Atlantic City Electric Co,NJ,Investor Owned,2482.0,1503.0,0,6722298,0,6722298,5082916,1230865,0,9734,398783,6722298,898980.9,236352.2,86583.2,9366.4,187997.4,4326.9,6722298,701582.3,3774086.0,448299.0,184370.6,1161759.0,46312.0,13028.0,147071.0,345.0,0.0,0.0,0.0,898980.9,5082916.0,494956.0,2021
963,Atlantic City Electric Co,NJ,Investor Owned,2482.0,1503.0,0,6722298,0,6722298,5082916,1230865,0,9734,398783,6722298,898980.9,236352.2,86583.2,9366.4,187997.4,4326.9,6722298,42201.1,446080.0,50868.0,170671.7,2755847.0,18803.0,23479.4,536397.0,302.0,0.0,0.0,0.0,236352.2,3738324.0,69973.0,2021
970,Homefield Energy,TX,Retail Power Marketer,0.0,0.0,0,8296619,0,8296619,8296619,0,0,0,0,8296619,379310.0,0.0,0.0,0.0,0.0,0.0,8296619,219141.7,4883013.0,453890.0,122146.6,2589195.0,3253.0,36447.7,803128.0,92.0,1574.0,21283.0,1.0,379310.0,8296619.0,457236.0,2021
994,City of Auburn - (IN),IN,Municipal,78.5,66.2,0,429786,0,429786,424350,0,2016,0,3420,429786,41044.5,0.0,0.0,0.0,0.0,1899.7,429786,6345.3,72139.0,6658.0,2806.0,29705.0,913.0,31893.2,322506.0,159.0,0.0,0.0,0.0,41044.5,424350.0,7730.0,2021
1009,City of Austin - (MN),MN,Municipal,68.8,48.3,0,347064,0,347064,341214,0,0,0,5850,347064,35256.0,0.0,0.0,0.0,0.0,291.1,347064,10984.0,81154.0,10651.0,13016.0,119825.0,1201.0,11256.0,140235.0,1.0,0.0,0.0,0.0,35256.0,341214.0,11853.0,2021
1015,Austin Energy,TX,Municipal,2644.0,2580.0,8570258,7054625,0,14050471,13222176,391752,0,0,436543,14050471,1132466.0,0.0,17377.9,0.0,84016.1,0.0,14050471,470685.6,4656544.0,469969.0,498769.2,5611657.0,53460.0,163011.2,2953975.0,112.0,0.0,0.0,0.0,1132466.0,13222176.0,523541.0,2021
1050,City of Azusa,CA,Municipal,70.8,38.2,0,337442,0,328786,241467,77584,0,0,9735,328786,35238.0,0.0,2663.0,0.0,0.0,2741.0,328786,13499.0,97767.0,14888.0,14086.0,78315.0,1983.0,7653.0,65385.0,29.0,0.0,0.0,0.0,35238.0,241467.0,16900.0,2021
1149,Baldwin County El Member Corp,AL,Cooperative,352.8,362.1,0,1550823,0,1550823,1510632,0,0,0,40191,1550823,168072.0,0.0,0.0,0.0,0.0,0.0,1550823,121031.0,1020601.0,75804.0,47041.0,490031.0,7642.0,0.0,0.0,0.0,0.0,0.0,0.0,168072.0,1510632.0,83446.0,2021
1167,Baltimore Gas & Electric Co,MD,Investor Owned,6486.0,5013.0,0,14900708,0,14900708,12975414,0,0,17594,1907700,14900708,1596136.3,527374.6,0.0,0.0,290286.7,91333.0,14900708,1237491.2,10065408.0,933919.0,343897.8,2786724.0,71116.0,14747.3,123282.0,3475.0,0.0,0.0,0.0,1596136.3,12975414.0,1008510.0,2021
1167,Baltimore Gas & Electric Co,MD,Investor Owned,6486.0,5013.0,0,14900708,0,14900708,12975414,0,0,17594,1907700,14900708,1596136.3,527374.6,0.0,0.0,290286.7,91333.0,14900708,141548.4,2842569.0,259324.0,358311.5,11958184.0,50471.0,25920.5,1104777.0,2497.0,1594.2,210000.0,3.0,527374.6,16115530.0,312295.0,2021
1169,Bailey County Elec Coop Assn,TX,Cooperative,82.3,64.1,0,373659,0,373659,342697,0,0,75,30887,373659,37047.2,0.0,0.0,0.0,0.0,195.0,373659,3493.8,25536.0,3360.0,7276.3,70297.0,844.0,26277.1,246864.0,4750.0,0.0,0.0,0.0,37047.2,342697.0,8954.0,2021
1175,Bandera Electric Coop Inc,TX,Cooperative,147.6,249.4,0,701883,0,701883,643485,0,0,874,57524,701883,68341.9,0.0,0.0,0.0,0.0,0.0,701883,50553.8,458209.0,33262.0,16143.3,164718.0,5916.0,1644.8,20558.0,61.0,0.0,0.0,0.0,68341.9,643485.0,39239.0,2021
1179,Versant Power,ME,Investor Owned,389.0,353.0,0,1701280,0,1701280,1212002,489278,0,0,0,1701280,197509.3,52148.9,14518.4,-2551.5,3768.4,1316.9,1701280,30497.1,188931.0,28823.0,13382.8,82784.0,7031.0,4394.3,43155.0,132.0,0.0,0.0,0.0,48274.2,314870.0,35986.0,2021
1179,Versant Power,ME,Investor Owned,389.0,353.0,0,1701280,0,1701280,1212002,489278,0,0,0,1701280,197509.3,52148.9,14518.4,-2551.5,3768.4,1316.9,1701280,112521.3,620062.0,98168.0,32428.7,242182.0,15834.0,4285.1,34888.0,26.0,0.0,0.0,0.0,149235.1,897132.0,114028.0,2021
1179,Versant Power,ME,Investor Owned,389.0,353.0,0,1701280,0,1701280,1212002,489278,0,0,0,1701280,197509.3,52148.9,14518.4,-2551.5,3768.4,1316.9,1701280,5.6,57.0,14.0,682.4,6654.0,367.0,7261.0,171437.0,85.0,0.0,0.0,0.0,7949.0,178148.0,466.0,2021
1179,Versant Power,ME,Investor Owned,389.0,353.0,0,1701280,0,1701280,1212002,489278,0,0,0,1701280,197509.3,52148.9,14518.4,-2551.5,3768.4,1316.9,1701280,6484.5,59309.0,8652.0,29509.3,334168.0,3424.0,8206.1,176168.0,30.0,0.0,0.0,0.0,44199.9,569645.0,12106.0,2021
1196,Village of Baraga - (MI),MI,Municipal,3.8,3.4,0,19733,0,19733,16422,0,0,0,3311,19733,2142.3,0.0,0.0,0.0,0.0,0.0,19733,339.8,2564.0,540.0,1802.5,13858.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,2142.3,16422.0,736.0,2021
1251,Barron Electric Coop,WI,Cooperative,69.3,59.3,131,374291,0,374422,334151,21200,0,724,18347,374422,36405.0,0.0,762.0,0.0,0.0,2241.0,374422,26973.0,205085.0,18793.0,2722.0,26538.0,214.0,6710.0,102528.0,168.0,0.0,0.0,0.0,36405.0,334151.0,19175.0,2021
