Utility.Number,Utility.Name,Utility.State,Utility.Type,Demand.Summer Peak,Demand.Winter Peak,Sources.Generation,Sources.Purchased,Sources.Other,Sources.Total,Uses.Retail,Uses.Resale,Uses.No Charge,Uses.Consumed,Uses.Losses,Uses.Total,Revenues.Retail,Revenue.Delivery,Revenue.Resale,Revenue.Adjustments,Revenue.Transmission,Revenue.Other,Revenue.Total,Retail.Residential.Revenue,Retail.Residential.Sales,Retail.Residential.Customers,Retail.Commercial.Revenue,Retail.Commercial.Sales,Retail.Commercial.Customers,Retail.Industrial.Revenue,Retail.Industrial.Sales,Retail.Industrial.Customers,Retail.Transportation.Revenue,Retail.Transportation.Sales,Retail.Transportation.Customers,Retail.Total.Revenue,Retail.Total.Sales,Retail.Total.Customers,Year
3046,Duke Energy Progress - (NC),NC,Investor Owned,12280.0,14814.0,61853417,5710623,0,67502082,43574984,21305576,0,87960,2533562,67502082,3953955.3,0.0,1160505.3,1700.0,69195.3,80837.0,67502082,1712478.7,15553649.0,1107292.0,1202960.5,13828067.0,192505.0,522410.9,7835634.0,3676.0,0.0,0.0,0.0,3437850.1,37217350.0,1303473.0,2015
3046,Duke Energy Progress - (NC),NC,Investor Owned,12280.0,14814.0,61853417,5710623,0,67502082,43574984,21305576,0,87960,2533562,67502082,3953955.3,0.0,1160505.3,1700.0,69195.3,80837.0,67502082,215448.1,2132277.0,135036.0,158606.4,1786585.0,31238.0,142050.7,2438772.0,681.0,0.0,0.0,0.0,516105.2,6357634.0,166955.0,2015
3075,Carroll County - (TN),TN,Municipal,88.2,88.7,0,440538,0,440538,424080,0,0,205,16253,440538,35893.0,0.0,0.0,0.0,0.0,806.0,440538,18567.0,183266.0,12140.0,11131.0,103830.0,3374.0,6195.0,136984.0,2.0,0.0,0.0,0.0,35893.0,424080.0,15516.0,2015
3076,Carroll Electric Coop Inc - (OH),OH,Cooperative,31.0,41.0,0,176463,0,176463,167483,0,0,0,8980,176463,21849.0,0.0,0.0,0.0,0.0,286.0,176463,17116.0,129470.0,10802.0,1744.0,12329.0,1045.0,2989.0,25684.0,9.0,0.0,0.0,0.0,21849.0,167483.0,11856.0,2015
3081,Carroll Electric Member Corp - (GA),GA,Cooperative,222.1,278.7,0,1098538,0,1098538,1058230,0,0,1213,39095,1098538,114039.0,0.0,0.0,0.0,0.0,1578.0,1098538,82406.0,672224.0,47144.0,15552.0,133629.0,2833.0,16081.0,252377.0,35.0,0.0,0.0,0.0,114039.0,1058230.0,50012.0,2015
3093,Carroll Electric Coop Corp - (AR),AR,Cooperative,456.0,476.0,0,1970552,0,1970552,1864003,0,0,2497,104052,1970552,164693.0,0.0,0.0,0.0,0.0,2273.0,1970552,107008.0,1104949.0,76599.0,26305.0,318005.0,5350.0,17953.0,306275.0,39.0,0.0,0.0,0.0,151266.0,1729229.0,81988.0,2015
3093,Carroll Electric Coop Corp - (AR),AR,Cooperative,456.0,476.0,0,1970552,0,1970552,1864003,0,0,2497,104052,1970552,164693.0,0.0,0.0,0.0,0.0,2273.0,1970552,11639.0,115356.0,10990.0,1788.0,19418.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,13427.0,134774.0,11740.0,2015
3107,Carteret-Craven El Member Corp,NC,Cooperative,145.6,230.0,0,615641,0,615641,596568,0,0,0,19073,615641,65473.6,0.0,0.0,0.0,0.0,783.3,615641,51634.9,457906.0,35546.0,13838.7,138662.0,3962.0,0.0,0.0,0.0,0.0,0.0,0.0,65473.6,596568.0,39508.0,2015
3108,City of Cartersville - (GA),GA,Municipal,98.8,85.4,0,537286,0,564127,546668,0,4278,0,13181,564127,48111.0,0.0,0.0,0.0,0.0,646.0,564127,9122.0,77428.0,5877.0,16380.0,143631.0,1312.0,22609.0,325609.0,17.0,0.0,0.0,0.0,48111.0,546668.0,7206.0,2015
3113,City of Carthage - (MO),MO,Municipal,62.0,49.0,237,303992,0,297166,293499,0,0,0,3667,297166,24337.9,0.0,0.0,0.0,0.0,23.0,297166,7619.6,74968.0,6409.0,6033.0,67438.0,1156.0,10685.3,151093.0,25.0,0.0,0.0,0.0,24337.9,293499.0,7590.0,2015
3203,Cedar Falls Utilities,IA,Municipal,101.3,90.1,354788,529904,0,884692,480095,389971,0,0,14626,884692,37571.6,0.0,8807.8,0.0,2382.9,4418.6,884692,15506.0,161006.0,16596.0,16855.5,243564.0,2087.0,5210.1,75525.0,256.0,0.0,0.0,0.0,37571.6,480095.0,18939.0,2015
3205,Cedar-Knox Public Power Dist,NE,Political Subdivision,65.2,41.3,0,253949,0,253949,229930,9898,0,272,13849,253949,20185.0,0.0,648.0,0.0,0.0,0.0,253949,8137.0,95184.0,5422.0,8274.0,109941.0,715.0,3774.0,24805.0,1198.0,0.0,0.0,0.0,20185.0,229930.0,7335.0,2015
3208,Cedarburg Light & Water Comm,WI,Municipal,23.3,18.9,0,108607,0,108607,105043,0,0,166,3398,108607,11871.2,0.0,0.0,0.0,0.0,0.0,108607,5259.5,41665.0,5260.0,5161.0,46283.0,908.0,1450.7,17095.0,2.0,0.0,0.0,0.0,11871.2,105043.0,6170.0,2015
3216,City of Celina - (OH),OH,Municipal,42.0,42.0,0,236036,0,236036,208934,0,0,710,26392,236036,19435.0,0.0,0.0,0.0,0.0,0.0,236036,6890.0,69343.0,6784.0,5106.0,53547.0,871.0,7439.0,86044.0,12.0,0.0,0.0,0.0,19435.0,208934.0,7667.0,2015
3222,Central Alabama Electric Coop,AL,Cooperative,168.0,242.0,0,725178,0,725178,677260,0,0,1242,46676,725178,85534.0,0.0,0.0,0.0,0.0,2396.0,725178,73878.0,572780.0,40408.0,9728.0,82550.0,1803.0,1928.0,21930.0,12.0,0.0,0.0,0.0,85534.0,677260.0,42223.0,2015
3226,Central Rural Electric Cooperative Inc,OK,Cooperative,140.6,155.9,0,802056,0,802056,777015,0,0,987,24054,802056,61941.9,0.0,0.0,0.0,0.0,379.7,802056,27963.3,300072.0,16614.0,28797.0,391897.0,4187.0,5181.6,85046.0,17.0,0.0,0.0,0.0,61941.9,777015.0,20818.0,2015
3235,City of Central City,NE,Municipal,8.0,7.3,0,34329,0,34329,31658,0,0,0,2671,34329,3301.7,0.0,0.0,0.0,0.0,0.0,34329,1700.4,16660.0,1370.0,992.3,9147.0,283.0,609.0,5851.0,11.0,0.0,0.0,0.0,3301.7,31658.0,1664.0,2015
3236,Central Electric Coop Inc - (SD),SD,Cooperative,57.5,69.1,0,336339,0,336339,326880,0,0,0,9459,336339,30314.5,0.0,0.0,0.0,0.0,598.0,336339,13083.1,107881.0,6456.0,2522.1,23000.0,603.0,14709.3,195999.0,168.0,0.0,0.0,0.0,30314.5,326880.0,7227.0,2015
3240,Central Electric Coop Inc - (OR),OR,Cooperative,129.0,228.0,0,714869,0,714869,669967,0,0,730,44172,714869,54430.0,0.0,0.0,0.0,0.0,471.0,714869,39556.0,448728.0,28300.0,7861.0,105582.0,2670.0,7013.0,115657.0,1641.0,0.0,0.0,0.0,54430.0,669967.0,32611.0,2015
3242,Central Electric Power Coop - (MO),MO,Cooperative,786.0,874.0,0,3572374,0,3572374,0,3572374,0,0,0,3572374,0.0,0.0,195941.0,0.0,0.1,1197.9,3572374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
3245,Central Florida Elec Coop Inc,FL,Cooperative,114.5,135.0,0,499653,0,499653,471129,0,0,1194,27330,499653,63148.1,0.0,0.0,0.0,0.0,2445.7,499653,47407.5,344602.0,29838.0,10574.2,82184.0,2706.0,5166.4,44343.0,399.0,0.0,0.0,0.0,63148.1,471129.0,32943.0,2015
3248,Central Georgia El Member Corp,GA,Cooperative,271.0,307.0,0,1225235,0,1225235,1184746,0,0,1476,39013,1225235,102720.0,0.0,0.0,0.0,0.0,-4294.0,1225235,71690.0,764836.0,49213.0,15505.0,167417.0,4791.0,15525.0,252493.0,88.0,0.0,0.0,0.0,102720.0,1184746.0,54092.0,2015
3249,Central Hudson Gas & Elec Corp,NY,Investor Owned,1059.0,874.0,49892,2606317,0,2656209,2553909,54298,9732,38270,0,2656209,417835.4,100436.0,2009.6,0.0,11225.8,10358.7,2656209,302576.6,1712057.0,213731.0,107820.8,773716.0,33288.0,7438.0,68136.0,727.0,0.0,0.0,0.0,417835.4,2553909.0,247746.0,2015
3249,Central Hudson Gas & Elec Corp,NY,Investor Owned,1059.0,874.0,49892,2606317,0,2656209,2553909,54298,9732,38270,0,2656209,417835.4,100436.0,2009.6,0.0,11225.8,10358.7,2656209,34739.3,369009.0,42047.0,50122.2,1208809.0,12324.0,15574.5,945589.0,316.0,0.0,0.0,0.0,100436.0,2523407.0,54687.0,2015
3250,Central Electric Membership Corp. - (NC),NC,Cooperative,94.7,154.5,0,429807,0,429807,418738,0,0,0,11069,429807,48431.0,0.0,0.0,0.0,0.0,0.0,429807,39460.6,323343.0,19928.0,5689.6,50387.0,2248.0,3280.8,45008.0,14.0,0.0,0.0,0.0,48431.0,418738.0,22190.0,2015
3255,California Dept. of  Water Resources,CA,State,1225.0,1415.0,1849161,6274117,0,8478106,0,2028839,0,3498236,2951031,8478106,0.0,0.0,60737.0,0.0,0.0,0.0,8478106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
3258,Central Iowa Power Cooperative,IA,Cooperative,562.0,531.0,2264847,776247,0,2808659,0,2730042,0,2261,76356,2808659,0.0,0.0,143613.1,0.0,40594.4,1494.2,2808659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
3264,Central Lincoln People's Ut Dt,OR,Political Subdivision,172.6,246.0,0,1273126,0,1273126,1242000,0,0,2794,28332,1273126,77047.0,0.0,0.0,0.0,0.0,1426.0,1273126,33361.0,383185.0,33025.0,13652.0,178411.0,5436.0,30034.0,680404.0,182.0,0.0,0.0,0.0,77047.0,1242000.0,38643.0,2015
3265,Cleco Power LLC,LA,Investor Owned,2700.0,2679.0,12564036,133436,0,12697472,8613437,3098196,0,8070,977769,12697472,879433.0,0.0,260111.0,-2173.0,31112.0,39900.0,12697472,428879.0,3788614.0,241169.0,302113.0,2897590.0,41124.0,148441.0,1927233.0,581.0,0.0,0.0,0.0,879433.0,8613437.0,282874.0,2015
3266,Central Maine Power Co,ME,Investor Owned,1531.0,1473.0,0,4632668,0,4632668,4032238,600340,0,0,90,4632668,550703.9,208897.7,23802.2,0.0,258244.5,48755.9,4632668,410001.6,2805686.0,422530.0,127951.6,1087365.0,43392.0,12750.7,139187.0,1647.0,0.0,0.0,0.0,550703.9,4032238.0,467569.0,2015
3266,Central Maine Power Co,ME,Investor Owned,1531.0,1473.0,0,4632668,0,4632668,4032238,600340,0,0,90,4632668,550703.9,208897.7,23802.2,0.0,258244.5,48755.9,4632668,69203.6,883899.0,118821.0,91861.6,2128049.0,23662.0,47832.5,2171255.0,954.0,0.0,0.0,0.0,208897.7,5183203.0,143437.0,2015
3268,Central Missouri Elec Coop Inc,MO,Cooperative,63.0,73.0,0,332405,0,332405,317992,0,0,203,14210,332405,24484.0,0.0,0.0,0.0,0.0,232.0,332405,15839.0,176843.0,10207.0,1705.0,18710.0,353.0,6940.0,122439.0,2.0,0.0,0.0,0.0,24484.0,317992.0,10562.0,2015
3271,Central Nebraska Pub P&I Dist,NE,Political Subdivision,95.0,94.0,496146,113,0,496259,0,496146,0,113,0,496259,0.0,0.0,19308.0,0.0,508.0,6670.0,496259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
3273,Central New Mexico El Coop Inc,NM,Cooperative,42.2,38.8,0,240610,0,240610,220284,0,0,0,20326,240610,33579.0,0.0,0.0,0.0,0.0,621.0,240610,18054.0,110651.0,15866.0,9637.0,61673.0,1417.0,5888.0,47960.0,252.0,0.0,0.0,0.0,33579.0,220284.0,17535.0,2015
3278,AEP Texas Central Company,OK,Investor Owned,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,973739.6,0.0,0.0,162844.1,-331228.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
3279,Central Power Elec Coop Inc,ND,Cooperative,363.8,463.7,0,2489611,0,2489611,0,2418855,0,0,70756,2489611,0.0,0.0,139809.9,0.0,0.1,3458.4,2489611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
3282,Central Texas Elec Coop Inc,TX,Cooperative,130.2,152.0,0,598340,0,598340,547074,0,0,1307,49959,598340,58192.5,0.0,0.0,0.0,0.0,960.7,598340,46337.6,421177.0,35809.0,11467.2,122908.0,2735.0,387.7,2989.0,184.0,0.0,0.0,0.0,58192.5,547074.0,38728.0,2015
3287,Central Valley Elec Coop Inc,NM,Cooperative,120.2,118.7,0,885815,0,862715,829469,0,0,710,32536,862715,67985.9,0.0,0.0,0.0,0.0,-205.5,862715,6381.2,77775.0,5499.0,8492.6,81955.0,5296.0,53112.1,669739.0,4506.0,0.0,0.0,0.0,67985.9,829469.0,15301.0,2015
3288,Electric Power Fund (CDWR),CA,State,0.0,0.0,0,2935,0,2841,0,2840,0,0,1,2841,0.0,0.0,1589.0,297684.0,0.0,0.0,2841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
3291,Central Virginia Electric Coop,VA,Cooperative,136.0,255.0,296,706815,0,707111,671533,0,0,1215,34363,707111,83232.0,0.0,0.0,0.0,0.0,1594.0,707111,64060.0,484078.0,32181.0,13558.0,122429.0,3714.0,5614.0,65026.0,11.0,0.0,0.0,0.0,83232.0,671533.0,35906.0,2015
3293,Central Wisconsin Elec Coop,WI,Cooperative,19.9,19.7,0,102804,0,102804,94618,0,0,241,7945,102804,14457.1,0.0,0.0,0.0,0.0,115.8,102804,10180.3,60455.0,7281.0,3173.8,24890.0,554.0,1103.0,9273.0,6.0,0.0,0.0,0.0,14457.1,94618.0,7841.0,2015
3295,City of Centralia - (WA),WA,Municipal,37.2,61.1,69324,190061,0,259385,245099,0,0,671,13615,259385,21626.9,0.0,0.0,0.0,0.0,875.8,259385,9266.3,106372.0,8481.0,3260.4,33609.0,1427.0,9100.2,105118.0,145.0,0.0,0.0,0.0,21626.9,245099.0,10053.0,2015
3314,Chariton Valley Elec Coop Inc,IA,Cooperative,23.3,20.7,0,96756,0,96756,92553,0,0,219,3984,96756,10865.0,0.0,0.0,0.0,0.0,70.0,96756,6871.0,55378.0,4841.0,3066.0,27244.0,1166.0,928.0,9931.0,6.0,0.0,0.0,0.0,10865.0,92553.0,6013.0,2015
3315,Charles Mix Electric Assn Inc,SD,Cooperative,12.6,10.9,0,64868,0,64868,61421,0,0,26,3421,64868,7224.0,0.0,0.0,0.0,0.0,26.0,64868,4016.0,30608.0,2217.0,2754.0,27644.0,190.0,454.0,3169.0,147.0,0.0,0.0,0.0,7224.0,61421.0,2554.0,2015
3329,Borough of Chambersburg,PA,Municipal,54.9,57.5,4292,336195,0,326261,319635,0,0,6626,0,326261,29135.0,0.0,0.0,0.0,0.0,0.0,326261,9670.0,95723.0,9417.0,10359.0,107339.0,1851.0,9106.0,116573.0,23.0,0.0,0.0,0.0,29135.0,319635.0,11291.0,2015
3355,City of Chanute,KS,Municipal,53.0,46.8,17726,299551,0,317277,275356,0,0,0,41921,317277,23640.7,0.0,0.0,0.0,0.0,0.0,317277,4680.5,42912.0,4638.0,4595.2,44292.0,923.0,14365.0,188152.0,91.0,0.0,0.0,0.0,23640.7,275356.0,5652.0,2015
3390,Caddo Electric Coop Inc,OK,Cooperative,98.9,86.0,0,438385,0,438385,418190,0,0,2597,17598,438385,45736.0,0.0,0.0,0.0,0.0,704.0,438385,24164.0,183612.0,15498.0,12564.0,106208.0,3200.0,9008.0,128370.0,14.0,0.0,0.0,0.0,45736.0,418190.0,18712.0,2015
3400,City of Chaska - (MN),MN,Municipal,70.0,52.0,0,360909,0,360909,350781,0,0,0,10128,360909,36548.1,0.0,0.0,0.0,0.0,175.2,360909,9957.1,77043.0,8839.0,5288.8,50533.0,824.0,21302.2,223205.0,240.0,0.0,0.0,0.0,36548.1,350781.0,9903.0,2015
3408,City of Chattanooga - (TN),TN,Municipal,1158.3,1309.2,0,5866980,0,5866980,5660514,0,0,20448,186018,5866980,547474.0,0.0,0.0,0.0,0.0,23761.0,5866980,15268.0,146867.0,9466.0,5428.0,47785.0,1202.0,407.0,4342.0,1.0,0.0,0.0,0.0,21103.0,198994.0,10669.0,2015
3408,City of Chattanooga - (TN),TN,Municipal,1158.3,1309.2,0,5866980,0,5866980,5660514,0,0,20448,186018,5866980,547474.0,0.0,0.0,0.0,0.0,23761.0,5866980,220970.0,2117076.0,142154.0,235533.0,2312461.0,23285.0,69868.0,1031983.0,49.0,0.0,0.0,0.0,526371.0,5461520.0,165488.0,2015
3413,PUD No 1 of Chelan County,WA,Political Subdivision,516.0,637.0,9101389,5585227,0,14978786,1528067,13356523,0,25733,68463,14978786,47276.1,0.0,292359.9,0.0,8671.6,9357.3,14978786,24020.7,742380.0,37123.0,16638.1,485401.0,10426.0,6617.3,300286.0,1509.0,0.0,0.0,0.0,47276.1,1528067.0,49058.0,2015
3420,City of Cheney - (WA),WA,Municipal,25.5,22.0,0,141348,0,141348,137029,0,0,0,4319,141348,7644.2,0.0,0.0,0.0,0.0,188.7,141348,3456.2,52261.0,4794.0,3677.4,74316.0,431.0,510.6,10452.0,10.0,0.0,0.0,0.0,7644.2,137029.0,5235.0,2015
3426,Cherokee Electric Coop,AL,Cooperative,106.2,129.6,0,518097,0,518097,493143,0,0,698,24256,518097,57533.0,0.0,0.0,0.0,0.0,1306.0,518097,31602.0,242036.0,17269.0,16449.0,112174.0,5990.0,9482.0,138933.0,3.0,0.0,0.0,0.0,57533.0,493143.0,23262.0,2015
3435,Cherry-Todd Electric Coop Inc,SD,Cooperative,37.8,27.1,0,139890,0,139890,133026,0,0,284,6580,139890,13580.8,0.0,0.0,0.0,0.0,-363.6,139890,1028.9,8605.0,827.0,228.7,3243.0,16.0,2032.1,16566.0,226.0,0.0,0.0,0.0,3289.7,28414.0,1069.0,2015
3435,Cherry-Todd Electric Coop Inc,SD,Cooperative,37.8,27.1,0,139890,0,139890,133026,0,0,284,6580,139890,13580.8,0.0,0.0,0.0,0.0,-363.6,139890,6714.3,62155.0,4402.0,2682.1,35493.0,368.0,894.7,6964.0,127.0,0.0,0.0,0.0,10291.1,104612.0,4897.0,2015
3436,Cherryland Electric Coop Inc,MI,Cooperative,80.2,71.8,0,403828,0,403828,386042,0,0,379,17407,403828,48211.7,0.0,0.0,0.0,0.0,1013.1,403828,35654.1,262690.0,31520.0,12377.1,121964.0,2643.0,180.5,1388.0,111.0,0.0,0.0,0.0,48211.7,386042.0,34274.0,2015
3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,Investor Owned,212.0,202.0,739277,791351,0,1530628,1297038,121659,0,0,111931,1530628,142567.0,0.0,5215.0,-193.0,917.0,1619.0,1530628,39587.0,256964.0,36330.0,66386.0,541933.0,4843.0,36594.0,498141.0,4.0,0.0,0.0,0.0,142567.0,1297038.0,41177.0,2015
3470,Cherokee County Elec Coop Assn,TX,Cooperative,88.0,100.0,7,362526,0,362533,337729,0,0,0,24804,362533,42514.0,0.0,0.0,0.0,0.0,1016.0,362533,33046.0,259963.0,18294.0,6106.0,49935.0,1592.0,3362.0,27831.0,2.0,0.0,0.0,0.0,42514.0,337729.0,19888.0,2015
3475,City of Chickamauga,GA,Municipal,5.8,5.8,0,27694,0,27694,26855,0,0,0,839,27694,2782.0,0.0,0.0,0.0,0.0,73.0,27694,1175.0,11453.0,824.0,1607.0,15402.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,2782.0,26855.0,978.0,2015
3477,City of Chicopee - (MA),MA,Municipal,94.3,84.0,8053,413435,0,477648,463841,0,0,1247,12560,477648,56629.8,0.0,0.0,0.0,0.0,1104.0,477648,24781.9,196672.0,23390.0,17738.9,138894.0,2780.0,14109.0,128275.0,46.0,0.0,0.0,0.0,56629.8,463841.0,26216.0,2015
3478,Cimarron Electric Coop,OK,Cooperative,66.5,68.0,0,338422,0,338422,323264,0,0,0,15158,338422,35996.3,0.0,0.0,0.0,0.0,85.9,338422,17826.2,148969.0,13152.0,17096.9,154350.0,2561.0,1073.2,19945.0,3.0,0.0,0.0,0.0,35996.3,323264.0,15716.0,2015
3486,Chillicothe Municipal Utils,MO,Municipal,24.4,20.8,402,109756,0,104942,98746,402,0,0,5794,104942,10000.0,0.0,37.0,0.0,0.0,1177.0,104942,4591.0,40539.0,3751.0,4694.0,50503.0,785.0,715.0,7704.0,23.0,0.0,0.0,0.0,10000.0,98746.0,4559.0,2015
3495,Chimney Rock Public Power Dist,NE,Political Subdivision,19.5,8.6,0,53631,0,53631,48275,0,0,0,5356,53631,7030.0,0.0,0.0,0.0,0.0,54.0,53631,3496.0,22178.0,1981.0,1173.0,8058.0,303.0,2361.0,18039.0,928.0,0.0,0.0,0.0,7030.0,48275.0,3212.0,2015
3498,Chippewa Valley Electric Coop,WI,Cooperative,21.7,23.4,0,104957,0,104957,99049,0,0,237,5671,104957,13110.8,0.0,0.0,0.0,0.0,59.8,104957,11531.7,83524.0,6884.0,1400.9,14063.0,481.0,178.2,1462.0,25.0,0.0,0.0,0.0,13110.8,99049.0,7390.0,2015
3502,Choctawhatche Elec Coop Inc,FL,Cooperative,191.7,225.1,0,856538,0,856538,818143,0,0,0,38395,856538,92472.6,0.0,0.0,0.0,0.0,2922.2,856538,71328.8,603481.0,41461.0,19662.9,195099.0,5828.0,1480.9,19563.0,2.0,0.0,0.0,0.0,92472.6,818143.0,47291.0,2015
3503,Choptank Electric Coop Inc,MD,Cooperative,235.4,304.7,0,1076204,0,1076204,1031835,0,0,0,44369,1076204,137512.2,0.0,0.0,0.0,0.0,1723.7,1076204,99630.8,720030.0,47734.0,28857.6,221514.0,5069.0,9023.8,90291.0,25.0,0.0,0.0,0.0,137512.2,1031835.0,52828.0,2015
3519,Central Minnesota Municipal Power Agency,MN,Political Subdivision,102.3,90.0,0,316083,0,316083,0,316083,0,0,0,316083,0.0,0.0,17418.0,0.0,4167.0,0.0,316083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
3522,Chugach Electric Assn Inc,AK,Cooperative,168.0,353.0,1344669,295925,0,1656255,1133427,442524,0,4277,76027,1656255,170147.0,0.0,39099.0,0.0,4008.0,2809.0,1656255,85849.0,509824.0,70515.0,77315.0,566779.0,9492.0,6983.0,56824.0,7.0,0.0,0.0,0.0,170147.0,1133427.0,80014.0,2015
3527,Choctaw Electric Coop Inc,OK,Cooperative,79.4,88.4,0,453606,0,453606,429800,0,0,564,23242,453606,43183.0,0.0,0.0,0.0,0.0,639.0,453606,32365.0,241853.0,18278.0,1572.0,14726.0,173.0,9246.0,173221.0,8.0,0.0,0.0,0.0,43183.0,429800.0,18459.0,2015
3539,CinCap V LLC,IN,Wholesale Power Marketer,0.0,0.0,0,271725,0,271725,0,271725,0,0,0,271725,0.0,0.0,7235.4,0.0,0.0,0.0,271725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
3542,Duke Energy Ohio Inc,OH,Investor Owned,1206.0,1013.0,0,5866154,0,5866154,5081026,643248,0,0,141880,5866154,553155.0,413148.0,8928.0,0.0,11472.0,-983.0,5866154,411192.0,3635951.0,323179.0,125720.0,1196008.0,31143.0,16243.0,249067.0,684.0,0.0,0.0,0.0,553155.0,5081026.0,355006.0,2015
3542,Duke Energy Ohio Inc,OH,Investor Owned,1206.0,1013.0,0,5866154,0,5866154,5081026,643248,0,0,141880,5866154,553155.0,413148.0,8928.0,0.0,11472.0,-983.0,5866154,180730.0,3500636.0,300616.0,184527.0,6651207.0,44032.0,47891.0,4911356.0,1475.0,0.0,0.0,0.0,413148.0,15063199.0,346123.0,2015
3570,CL Power Sales Eight LLC,MA,Wholesale Power Marketer,0.0,0.0,0,217248,0,217248,0,217248,0,0,0,217248,0.0,0.0,23232.2,0.0,0.0,0.0,217248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
3597,Citizens Electric Co - (PA),PA,Investor Owned,35.0,52.0,0,131953,0,131953,125171,0,0,180,6602,131953,13879.2,812.8,0.0,0.0,66.0,0.0,131953,9415.3,86630.0,5740.0,3027.7,26005.0,1070.0,1436.2,12536.0,18.0,0.0,0.0,0.0,13879.2,125171.0,6828.0,2015
3597,Citizens Electric Co - (PA),PA,Investor Owned,35.0,52.0,0,131953,0,131953,125171,0,0,180,6602,131953,13879.2,812.8,0.0,0.0,66.0,0.0,131953,6.7,257.0,12.0,116.3,4640.0,52.0,689.8,44688.0,21.0,0.0,0.0,0.0,812.8,49585.0,85.0,2015
3600,Citizens Electric Corporation - (MO),MO,Cooperative,262.0,271.0,0,1610883,0,1610883,1570437,384,0,2276,37786,1610883,120143.0,0.0,40.0,0.0,0.0,88.0,1610883,39287.0,286579.0,24245.0,13143.0,111598.0,2658.0,67713.0,1172260.0,102.0,0.0,0.0,0.0,120143.0,1570437.0,27005.0,2015
3601,Boston Energy Marketing and Trading LLC,MA,Wholesale Power Marketer,0.0,0.0,0,2824264,0,2824264,0,2824264,0,0,0,2824264,0.0,0.0,90162.2,0.0,0.0,0.0,2824264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
3634,City of Nixa - (MO),MO,Municipal,47.0,28.0,0,158445,0,158445,147191,0,0,6618,4636,158445,17932.7,0.0,0.0,0.0,0.0,0.0,158445,11436.3,87881.0,8540.0,2719.7,22262.0,908.0,3776.7,37048.0,39.0,0.0,0.0,0.0,17932.7,147191.0,9487.0,2015
3641,Claiborne Electric Coop Inc,LA,Cooperative,142.0,135.5,0,665769,0,665769,637749,0,0,751,27269,665769,52035.5,0.0,0.0,0.0,0.0,845.5,665769,27897.0,315131.0,21013.0,7169.7,83309.0,2383.0,16968.8,239309.0,97.0,0.0,0.0,0.0,52035.5,637749.0,23493.0,2015
3644,PUD No 1 of Clallam County,WA,Political Subdivision,63.2,148.5,0,630253,0,630253,597742,0,0,2628,29883,630253,50539.2,0.0,0.0,0.0,6.0,2313.9,630253,36892.6,408799.0,27562.0,12239.5,165551.0,3333.0,1407.1,23392.0,4.0,0.0,0.0,0.0,50539.2,597742.0,30899.0,2015
3647,City of Claremore,OK,Municipal,87.0,41.0,0,284113,0,284113,269322,0,7631,1062,6098,284113,29833.7,0.0,0.0,0.0,0.0,0.0,284113,14763.1,117000.0,10302.0,3987.0,31777.0,1272.0,11083.6,120545.0,138.0,0.0,0.0,0.0,29833.7,269322.0,11712.0,2015
3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,812.6,933.1,1812759,3723834,0,5536593,4310119,1032532,0,0,193942,5536593,349101.0,0.0,21224.0,0.0,0.0,8903.0,5536593,209849.0,2269918.0,178125.0,98825.0,1316079.0,16988.0,40427.0,724122.0,29.0,0.0,0.0,0.0,349101.0,4310119.0,195142.0,2015
3687,Clark Energy Coop Inc - (KY),KY,Cooperative,80.0,154.0,0,455030,0,455030,429757,0,730,0,24543,455030,47147.0,0.0,0.0,0.0,0.0,1150.0,455030,36458.0,329443.0,24317.0,9815.0,90269.0,1767.0,874.0,10045.0,1.0,0.0,0.0,0.0,47147.0,429757.0,26085.0,2015
