Utility.Number,Utility.Name,Utility.State,Utility.Type,Demand.Summer Peak,Demand.Winter Peak,Sources.Generation,Sources.Purchased,Sources.Other,Sources.Total,Uses.Retail,Uses.Resale,Uses.No Charge,Uses.Consumed,Uses.Losses,Uses.Total,Revenues.Retail,Revenue.Delivery,Revenue.Resale,Revenue.Adjustments,Revenue.Transmission,Revenue.Other,Revenue.Total,Retail.Residential.Revenue,Retail.Residential.Sales,Retail.Residential.Customers,Retail.Commercial.Revenue,Retail.Commercial.Sales,Retail.Commercial.Customers,Retail.Industrial.Revenue,Retail.Industrial.Sales,Retail.Industrial.Customers,Retail.Transportation.Revenue,Retail.Transportation.Sales,Retail.Transportation.Customers,Retail.Total.Revenue,Retail.Total.Sales,Retail.Total.Customers,Year
123,City of Adel- (GA),GA,Municipal,21.6,20.2,0,120306,0,120306,115802,0,0,787,3717,120306,12952.0,0.0,0.0,0.0,0.0,0.0,120306,3659.0,25660.0,2041.0,5056.0,35325.0,572.0,4237.0,54817.0,15.0,0.0,0.0,0.0,12952.0,115802.0,2628.0,2017
150,Adrian Public Utilities Comm,MN,Municipal,3.0,3.0,20,13846,0,13846,12761,0,194,245,646,13846,1473.0,0.0,0.0,0.0,0.0,0.0,13846,722.0,6257.0,536.0,676.0,5994.0,113.0,75.0,510.0,2.0,0.0,0.0,0.0,1473.0,12761.0,651.0,2017
155,Agralite Electric Coop,MN,Cooperative,46.4,46.7,528,247365,0,247893,232971,0,0,322,14600,247893,22389.0,0.0,0.0,0.0,0.0,355.0,247893,10250.0,82639.0,4382.0,5799.0,76847.0,273.0,6340.0,73485.0,571.0,0.0,0.0,0.0,22389.0,232971.0,5226.0,2017
162,Aiken Electric Coop Inc,SC,Cooperative,211.5,232.0,0,937586,0,937586,897388,0,0,1230,38968,937586,110523.0,0.0,0.0,0.0,0.0,894.0,937586,81884.0,582815.0,44525.0,14999.0,128748.0,2748.0,13640.0,185825.0,15.0,0.0,0.0,0.0,110523.0,897388.0,47288.0,2017
176,Ajo Improvement Co,AZ,Investor Owned,1.5,1.0,0,7596,0,7596,7596,0,0,0,0,7596,826.3,0.0,0.0,0.0,0.0,0.0,7596,519.1,4597.0,776.0,307.2,2999.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,826.3,7596.0,980.0,2017
189,PowerSouth Energy Cooperative,AL,Cooperative,1820.0,2128.0,6139543,2531246,0,8670789,0,8340155,0,15998,314636,8670789,0.0,0.0,587709.2,0.0,487.2,445.3,8670789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
195,Alabama Power Co,AL,Investor Owned,10967.0,10660.0,60332669,5816459,0,66545519,53709666,9580895,1427,125373,3128158,66545519,5457826.0,0.0,372499.0,-3864.0,67236.0,145697.0,66545519,2302495.0,17218624.0,1268271.0,1678662.0,13804123.0,200600.0,1476669.0,22686919.0,6171.0,0.0,0.0,0.0,5457826.0,53709666.0,1475042.0,2017
201,City of Alachua - (FL),FL,Municipal,28.3,23.8,0,132183,0,132183,127049,0,0,1190,3944,132183,13844.0,0.0,0.0,0.0,0.0,57.0,132183,4923.0,42300.0,3787.0,8921.0,84749.0,719.0,0.0,0.0,0.0,0.0,0.0,0.0,13844.0,127049.0,4506.0,2017
207,City of Alameda,CA,Municipal,59.6,63.7,0,357084,0,357084,343270,0,0,0,13814,357084,58111.6,0.0,0.0,0.0,0.0,4907.7,357084,22851.0,126480.0,30811.0,35260.6,216790.0,4307.0,0.0,0.0,0.0,0.0,0.0,0.0,58111.6,343270.0,35118.0,2017
213,Alaska Electric Light&Power Co,AK,Investor Owned,71.0,79.0,130872,302805,0,433677,414210,0,0,4423,15044,433677,47342.2,0.0,0.0,0.0,0.0,518.4,433677,17950.6,151017.0,14579.0,11798.6,119953.0,2295.0,17593.0,143240.0,131.0,0.0,0.0,0.0,47342.2,414210.0,17005.0,2017
219,Alaska Power and Telephone Co,WA,Investor Owned,1.0,1.0,23304,51004,0,74308,65793,833,0,1689,5993,74308,17957.0,0.0,95.0,0.0,0.0,1719.0,74308,8095.0,26264.0,5496.0,9862.0,39529.0,2370.0,0.0,0.0,0.0,0.0,0.0,0.0,17957.0,65793.0,7866.0,2017
221,Alaska Village Elec Coop Inc,AK,Cooperative,19.4,23.6,124113,0,0,124113,115837,0,0,0,8276,124113,45588.0,0.0,0.0,0.0,0.0,899.0,124113,18561.0,41535.0,8158.0,27027.0,74302.0,3256.0,0.0,0.0,0.0,0.0,0.0,0.0,45588.0,115837.0,11414.0,2017
230,Albany Water Gas & Light Comm,GA,Municipal,183.4,159.0,0,925393,0,925393,876832,0,0,0,48561,925393,95182.0,0.0,0.0,0.0,0.0,690.0,925393,36596.0,337765.0,31473.0,58586.0,539067.0,5610.0,0.0,0.0,0.0,0.0,0.0,0.0,95182.0,876832.0,37083.0,2017
232,City of Albemarle - (NC),NC,Municipal,62.6,67.9,0,296364,0,296364,278239,0,0,115,18010,296364,32610.2,0.0,0.0,0.0,0.0,326.9,296364,16072.9,120632.0,9876.0,14016.0,127049.0,2233.0,2521.3,30558.0,15.0,0.0,0.0,0.0,32610.2,278239.0,12124.0,2017
240,Albemarle Electric Member Corp,NC,Cooperative,55.1,73.1,0,227274,0,227274,213329,0,0,599,13346,227274,26714.0,0.0,0.0,0.0,0.0,736.0,227274,22346.0,171386.0,11679.0,3873.0,35031.0,1120.0,495.0,6912.0,19.0,0.0,0.0,0.0,26714.0,213329.0,12818.0,2017
241,Albertville Municipal Utilities Board,AL,Municipal,103.9,102.1,0,604928,0,604928,585580,0,0,0,19348,604928,46505.0,0.0,0.0,0.0,0.0,705.8,604928,10986.0,111770.0,7931.0,17258.0,168164.0,2237.0,18261.0,305646.0,15.0,0.0,0.0,0.0,46505.0,585580.0,10183.0,2017
261,AGC Division of APG Inc,PA,Investor Owned,538.0,531.0,1874348,0,0,1874348,431636,1442712,0,0,0,1874348,65899.0,0.0,25734.0,811.0,0.0,14373.0,1874348,0.0,0.0,0.0,0.0,0.0,0.0,65899.0,431636.0,1.0,0.0,0.0,0.0,65899.0,431636.0,1.0,2017
276,Alcorn County Elec Power Assn,MS,Cooperative,126.2,108.3,0,607950,0,607950,585887,0,0,699,21364,607950,55375.0,0.0,0.0,0.0,0.0,1289.0,607950,23515.0,204068.0,14646.0,19909.0,167000.0,4123.0,11951.0,214819.0,6.0,0.0,0.0,0.0,55375.0,585887.0,18775.0,2017
289,City of Alexander City,AL,Municipal,30.7,32.4,0,149183,0,149183,123075,0,0,0,26108,149183,13107.0,0.0,0.0,0.0,0.0,0.0,149183,5397.0,50590.0,5083.0,3936.0,27354.0,993.0,3774.0,45131.0,68.0,0.0,0.0,0.0,13107.0,123075.0,6144.0,2017
295,City of Alexandria - (MN),MN,Municipal,58.5,47.9,0,295978,0,295978,280236,0,0,0,15742,295978,24724.0,0.0,0.0,0.0,0.0,567.3,295978,7636.1,72706.0,7995.0,3687.0,36462.0,1672.0,13400.9,171068.0,203.0,0.0,0.0,0.0,24724.0,280236.0,9870.0,2017
296,Alfalfa Electric Coop Inc,OK,Cooperative,144.2,148.9,0,1002739,0,1002739,983883,0,0,341,18515,1002739,65254.0,0.0,0.0,0.0,0.0,372.0,1002739,372.0,3789.0,227.0,935.0,7435.0,717.0,1613.0,22115.0,18.0,0.0,0.0,0.0,2920.0,33339.0,962.0,2017
296,Alfalfa Electric Coop Inc,OK,Cooperative,144.2,148.9,0,1002739,0,1002739,983883,0,0,341,18515,1002739,65254.0,0.0,0.0,0.0,0.0,372.0,1002739,4624.0,47574.0,2737.0,5623.0,40384.0,4691.0,52087.0,862586.0,233.0,0.0,0.0,0.0,62334.0,950544.0,7661.0,2017
298,City of Alexandria - (LA),LA,Municipal,161.0,126.0,194158,734723,0,928881,660204,194158,9804,0,64715,928881,66890.5,0.0,8560.6,0.0,0.0,0.0,928881,28514.0,274578.0,20216.0,37961.3,380802.0,3779.0,415.2,4824.0,5.0,0.0,0.0,0.0,66890.5,660204.0,24000.0,2017
305,Alger-Delta Coop Electric Assn,MI,Cooperative,14.6,14.1,0,91074,0,91074,83141,0,0,0,7933,91074,14836.0,0.0,0.0,0.0,0.0,0.0,91074,9842.0,47807.0,9439.0,2125.0,13598.0,511.0,2869.0,21736.0,1.0,0.0,0.0,0.0,14836.0,83141.0,9951.0,2017
307,Algoma Utility Comm,WI,Municipal,7.6,8.0,0,42514,0,42514,40444,0,0,79,1991,42514,4302.5,0.0,0.0,0.0,0.0,31.5,42514,1393.6,10921.0,1658.0,2029.6,19496.0,358.0,879.3,10027.0,2.0,0.0,0.0,0.0,4302.5,40444.0,2018.0,2017
308,City of Acworth - (GA),GA,Municipal,26.9,16.2,0,97683,0,101089,95288,0,0,1538,4263,101089,13082.7,0.0,0.0,0.0,0.0,1097.4,101089,8459.9,59403.0,5930.0,4383.0,34101.0,587.0,239.8,1784.0,3.0,0.0,0.0,0.0,13082.7,95288.0,6520.0,2017
309,City of Algona - (IA),IA,Municipal,24.0,18.0,66365,55064,0,227527,114097,109603,0,0,3827,227527,11375.0,0.0,4064.0,0.0,0.0,0.0,227527,4045.0,28107.0,3035.0,3476.0,29898.0,681.0,3854.0,56092.0,14.0,0.0,0.0,0.0,11375.0,114097.0,3730.0,2017
329,Allamakee-Clayton El Coop Inc,IA,Cooperative,26.9,28.3,102,142742,0,142844,126114,8804,0,498,7428,142844,18427.6,0.0,355.0,0.0,0.0,171.8,142844,16669.1,112248.0,9454.0,1758.5,13866.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,18427.6,126114.0,9971.0,2017
332,Allegheny Electric Coop Inc,PA,Cooperative,649.9,752.1,2170757,1364320,0,3597235,0,3546807,0,0,50428,3597235,0.0,0.0,188316.0,2500.0,2600.0,3239.0,3597235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
343,AEP Generating Company,OH,Investor Owned,1315.0,2518.0,6069003,0,0,6069003,0,6069003,0,0,0,6069003,0.0,0.0,340871.5,0.0,0.0,210.0,6069003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
367,City of Alliance- (NE),NE,Municipal,25.6,20.9,26,118825,0,114447,108117,0,1911,0,4419,114447,12687.5,0.0,0.0,0.0,0.0,919.0,114447,4873.6,37878.0,4150.0,4980.5,42016.0,1056.0,2833.4,28223.0,11.0,0.0,0.0,0.0,12687.5,108117.0,5217.0,2017
392,Alpena Power Co,MI,Investor Owned,61.0,55.0,0,374043,0,374043,358831,0,0,133,15079,374043,34742.1,0.0,0.0,0.0,0.0,247.1,374043,11842.0,85293.0,13708.0,12453.7,104553.0,3979.0,10446.4,168985.0,4.0,0.0,0.0,0.0,34742.1,358831.0,17691.0,2017
407,Altamaha Electric Member Corp,GA,Cooperative,91.6,95.8,0,406461,0,406461,406461,0,0,0,0,406461,49254.9,0.0,0.0,0.0,0.0,0.0,406461,31461.4,228658.0,18537.0,8624.5,65704.0,1858.0,9169.0,112099.0,235.0,0.0,0.0,0.0,49254.9,406461.0,20630.0,2017
416,City of Altus - (OK),OK,Municipal,57.9,31.8,0,216495,0,216495,199088,0,9231,0,8176,216495,23342.2,0.0,0.0,0.0,0.0,0.0,216495,12512.1,86753.0,7571.0,7181.7,66330.0,1193.0,3648.4,46005.0,2.0,0.0,0.0,0.0,23342.2,199088.0,8766.0,2017
471,Amana Society Service Co,IA,Investor Owned,16.0,15.0,1924,99779,0,101703,99621,0,0,0,2082,101703,7914.0,0.0,0.0,0.0,0.0,59.0,101703,889.0,6850.0,703.0,955.0,8312.0,182.0,6070.0,84459.0,1.0,0.0,0.0,0.0,7914.0,99621.0,886.0,2017
540,BP Energy Company,TX,Retail Power Marketer,13.0,13.0,0,881120,0,881120,881120,0,0,0,0,881120,23647.0,0.0,0.0,0.0,0.0,0.0,881120,0.0,0.0,0.0,0.0,0.0,0.0,20215.0,838724.0,2.0,0.0,0.0,0.0,20215.0,838724.0,2.0,2017
540,BP Energy Company,TX,Retail Power Marketer,13.0,13.0,0,881120,0,881120,881120,0,0,0,0,881120,23647.0,0.0,0.0,0.0,0.0,0.0,881120,0.0,0.0,0.0,0.0,0.0,0.0,3432.0,42396.0,2.0,0.0,0.0,0.0,3432.0,42396.0,2.0,2017
554,City of Ames - (IA),IA,Municipal,149.2,110.3,281373,505745,0,787118,640964,126140,0,404,19610,787118,60180.3,0.0,3148.1,0.0,1822.0,6568.5,787118,19848.1,164873.0,23445.0,29230.5,340083.0,2986.0,11101.7,136008.0,6.0,0.0,0.0,0.0,60180.3,640964.0,26437.0,2017
560,City of Amherst- (OH),OH,Municipal,27.0,18.0,0,108152,0,108152,99933,0,0,0,8219,108152,11096.0,0.0,0.0,0.0,0.0,0.0,108152,6069.0,55291.0,5443.0,1703.0,13412.0,501.0,3324.0,31230.0,68.0,0.0,0.0,0.0,11096.0,99933.0,6012.0,2017
562,Amicalola Electric Member Corp,GA,Cooperative,175.7,212.8,0,741061,0,741061,698503,0,0,948,41610,741061,82368.8,0.0,0.0,0.0,0.0,6893.2,741061,68442.4,588113.0,43564.0,13926.4,110390.0,4818.0,0.0,0.0,0.0,0.0,0.0,0.0,82368.8,698503.0,48382.0,2017
571,City of Amory,MS,Municipal,29.9,21.9,0,136792,0,136792,133137,0,0,0,3655,136792,13311.0,0.0,0.0,0.0,0.0,336.2,136792,4035.0,37913.0,2915.0,6212.0,55387.0,1092.0,3064.0,39837.0,3.0,0.0,0.0,0.0,13311.0,133137.0,4010.0,2017
577,City of Alcoa Utilities,TN,Municipal,137.9,173.8,0,620728,0,620728,590397,0,0,15,30317,620728,62499.0,0.0,0.0,0.0,0.0,1542.6,620728,38559.0,360955.0,25382.0,23802.0,228445.0,3598.0,138.0,997.0,1.0,0.0,0.0,0.0,62499.0,590397.0,28980.0,2017
590,City of Anaheim - (CA),CA,Municipal,562.0,344.0,418882,2925011,0,3343893,2344878,908838,0,0,90177,3343893,375052.0,0.0,33213.0,0.0,30725.0,1120.0,3343893,99455.0,601952.0,111347.0,137843.0,766709.0,15086.0,137754.0,976217.0,304.0,0.0,0.0,0.0,375052.0,2344878.0,126737.0,2017
599,Anchorage Municipal Light and Power,AK,Municipal,145.0,163.0,1286344,95933,0,1382277,966678,387688,0,0,27911,1382277,166730.4,0.0,23344.4,-5810.3,0.0,779.0,1382277,26125.8,127375.0,24680.0,140604.6,839303.0,6392.0,0.0,0.0,0.0,0.0,0.0,0.0,166730.4,966678.0,31072.0,2017
604,City of Andalusia,AL,Municipal,59.3,49.1,0,373093,0,373093,369185,0,0,0,3908,373093,27337.0,0.0,0.0,0.0,0.0,0.0,373093,5245.0,39538.0,3605.0,8639.0,60978.0,987.0,13453.0,268669.0,2.0,0.0,0.0,0.0,27337.0,369185.0,4594.0,2017
636,City of Anderson - (IN),IN,Municipal,166.3,136.5,0,858810,0,858810,843558,0,0,0,15252,858810,83762.5,0.0,0.0,0.0,0.0,2256.6,858810,34765.8,291037.0,31302.0,31040.6,315130.0,4251.0,17956.1,237391.0,57.0,0.0,0.0,0.0,83762.5,843558.0,35610.0,2017
659,American Transmission Co,WI,Transmission,11751.0,9458.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-10103.0,722591.1,1828.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
689,Connexus Energy,MN,Cooperative,504.7,347.2,0,2315519,0,2315519,1918613,320350,0,0,76556,2315519,235678.3,0.0,25402.6,0.0,0.0,0.0,2315519,154207.5,1127318.0,120470.0,68811.3,659735.0,11420.0,12659.5,131560.0,399.0,0.0,0.0,0.0,235678.3,1918613.0,132289.0,2017
690,City of Bardstown - (KY),KY,Municipal,37.8,32.1,0,200526,0,200526,192741,0,0,0,7785,200526,16095.0,0.0,0.0,0.0,0.0,0.0,200526,3815.0,42315.0,3372.0,4817.0,54265.0,1197.0,7463.0,96161.0,15.0,0.0,0.0,0.0,16095.0,192741.0,4584.0,2017
691,City of Anoka,MN,Municipal,61.2,40.9,0,275812,0,275812,268852,0,0,0,6960,275812,27493.0,0.0,0.0,0.0,0.0,157.0,275812,9158.0,71616.0,10765.0,9610.0,96583.0,1323.0,8725.0,100653.0,17.0,0.0,0.0,0.0,27493.0,268852.0,12105.0,2017
694,Anza Electric Coop Inc,CA,Cooperative,14.5,11.3,0,64082,0,64082,59236,0,0,125,4721,64082,10611.0,0.0,0.0,0.0,0.0,0.0,64082,8498.0,47396.0,4338.0,2113.0,11840.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,10611.0,59236.0,4671.0,2017
712,Arkansas River Power Authority,CO,Political Subdivision,65.5,43.0,18998,263475,0,282473,0,275051,0,0,7422,282473,0.0,0.0,28614.5,0.0,0.0,0.0,282473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
719,Town of Apex- (NC),NC,Municipal,95.1,54.4,0,325569,0,325569,303798,0,1735,11263,8773,325569,29220.1,0.0,0.0,0.0,0.0,0.0,325569,19078.7,188460.0,16934.0,10141.4,115338.0,1469.0,0.0,0.0,0.0,0.0,0.0,0.0,29220.1,303798.0,18403.0,2017
727,Appalachian Electric Coop,TN,Cooperative,197.1,252.2,0,939489,0,939489,890133,0,0,1144,48212,939489,98267.0,0.0,0.0,0.0,0.0,3191.0,939489,66123.0,573078.0,39763.0,28123.0,246674.0,6524.0,4021.0,70381.0,5.0,0.0,0.0,0.0,98267.0,890133.0,46291.0,2017
733,Appalachian Power Co,OH,Investor Owned,5596.0,6967.0,25686531,9976293,0,35662824,27429334,6008360,501,0,2224629,35662824,2544960.0,889.0,288636.0,-12774.0,92074.0,53117.0,35662824,668736.0,5845299.0,451183.0,350171.0,3857530.0,76766.0,346903.0,5165262.0,1872.0,0.0,0.0,0.0,1365810.0,14868091.0,529821.0,2017
733,Appalachian Power Co,OH,Investor Owned,5596.0,6967.0,25686531,9976293,0,35662824,27429334,6008360,501,0,2224629,35662824,2544960.0,889.0,288636.0,-12774.0,92074.0,53117.0,35662824,574030.0,4855573.0,357387.0,313447.0,3380620.0,66352.0,291673.0,4325050.0,2243.0,0.0,0.0,0.0,1179150.0,12561243.0,425982.0,2017
733,Appalachian Power Co,OH,Investor Owned,5596.0,6967.0,25686531,9976293,0,35662824,27429334,6008360,501,0,2224629,35662824,2544960.0,889.0,288636.0,-12774.0,92074.0,53117.0,35662824,0.0,0.0,0.0,442.0,50970.0,54.0,447.0,112729.0,3.0,0.0,0.0,0.0,889.0,163699.0,57.0,2017
750,Arab Electric Coop Inc,AL,Cooperative,69.9,81.6,0,315553,0,315553,288438,0,0,378,26736,315553,31823.0,0.0,0.0,0.0,0.0,1282.9,315553,19778.0,179106.0,12510.0,11676.0,105036.0,2963.0,369.0,4296.0,1.0,0.0,0.0,0.0,31823.0,288438.0,15473.0,2017
796,Arizona Electric Pwr Coop Inc,AZ,Cooperative,738.0,428.0,1701913,2081090,0,3821823,0,3766422,0,0,55401,3821823,0.0,0.0,154150.5,0.0,22173.1,9797.8,3821823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
798,Arizona Power Authority,AZ,State,400.3,266.8,0,794339,0,794339,0,771203,0,0,23136,794339,0.0,0.0,34374.9,0.0,0.0,0.0,794339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
803,Arizona Public Service Co,AZ,Investor Owned,7367.0,4303.0,24920924,7825768,0,32740570,28018011,2892159,0,61297,1769103,32740570,3407017.0,0.0,117096.0,0.0,0.0,66454.0,32740570,1792453.0,13207135.0,1080665.0,1423610.0,12526675.0,129904.0,190954.0,2284201.0,4058.0,0.0,0.0,0.0,3407017.0,28018011.0,1214627.0,2017
807,Arkansas Electric Coop Corp,AR,Cooperative,2756.0,2779.0,9716099,5526723,0,15243009,0,15135226,0,0,107783,15243009,0.0,0.0,777239.0,0.0,11194.3,1048.6,15243009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
814,Entergy Arkansas Inc,AR,Investor Owned,4616.0,3735.0,26473510,4134405,0,31248886,20888456,8331076,0,52893,1976461,31248886,1739545.3,0.0,249028.4,-430.4,109073.4,28076.1,31248886,761278.7,7298398.0,591111.0,509944.2,6061639.0,94320.0,468306.1,7528292.0,23423.0,9.7,78.0,1.0,1739538.7,20888407.0,708855.0,2017
814,Entergy Arkansas Inc,AR,Investor Owned,4616.0,3735.0,26473510,4134405,0,31248886,20888456,8331076,0,52893,1976461,31248886,1739545.3,0.0,249028.4,-430.4,109073.4,28076.1,31248886,1.8,18.0,2.0,3.1,22.0,3.0,1.7,9.0,3.0,0.0,0.0,0.0,6.6,49.0,8.0,2017
817,Arkansas Valley Elec Coop Corp,AR,Cooperative,303.2,320.1,0,1252032,0,1252032,1186080,0,0,362,65590,1252032,113969.3,0.0,0.0,0.0,0.0,2902.2,1252032,74314.2,676759.0,50951.0,16980.5,168692.0,3766.0,14037.4,257717.0,26.0,0.0,0.0,0.0,105332.1,1103168.0,54743.0,2017
817,Arkansas Valley Elec Coop Corp,AR,Cooperative,303.2,320.1,0,1252032,0,1252032,1186080,0,0,362,65590,1252032,113969.3,0.0,0.0,0.0,0.0,2902.2,1252032,5897.0,53468.0,4111.0,2740.2,29444.0,487.0,0.0,0.0,0.0,0.0,0.0,0.0,8637.2,82912.0,4598.0,2017
828,City of Arlington - (MN),MN,Municipal,15.8,11.3,0,16785,0,16785,15679,0,0,0,1106,16785,1518.8,0.0,0.0,0.0,0.0,56.5,16785,783.7,8148.0,972.0,735.1,7531.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,1518.8,15679.0,1134.0,2017
887,Arrowhead Electric Coop Inc,MN,Cooperative,7.8,23.3,0,76768,0,76768,71976,0,0,4792,0,76768,9608.0,0.0,0.0,0.0,0.0,77.9,76768,6338.6,42863.0,3803.0,3269.4,29113.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,9608.0,71976.0,4234.0,2017
907,City of Ashland - (OR),OR,Municipal,42.0,38.0,3071,180005,0,183076,177290,0,0,0,5786,183076,15377.5,0.0,0.0,0.0,0.0,0.0,183076,8112.8,92940.0,10386.0,7264.7,84350.0,1613.0,0.0,0.0,0.0,0.0,0.0,0.0,15377.5,177290.0,11999.0,2017
918,City of Aspen- (CO),CO,Municipal,11.1,14.5,18989,50039,0,69028,64474,0,0,0,4554,69028,6970.0,0.0,0.0,0.0,0.0,0.0,69028,2622.0,22063.0,2017.0,4348.0,42411.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,6970.0,64474.0,3022.0,2017
924,Associated Electric Coop Inc,MO,Transmission,4284.0,4374.0,15687378,7740504,0,23427882,0,22372148,0,3941,1051793,23427882,0.0,0.0,1060094.0,23477.0,0.0,0.0,23427882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
942,Atchison-Holt Electric Coop,MO,Cooperative,17.2,15.1,0,88979,0,88979,83215,0,0,203,5561,88979,9320.0,0.0,0.0,0.0,0.0,0.0,88979,1355.0,9597.0,1019.0,605.0,5617.0,85.0,200.0,908.0,60.0,0.0,0.0,0.0,2160.0,16122.0,1164.0,2017
942,Atchison-Holt Electric Coop,MO,Cooperative,17.2,15.1,0,88979,0,88979,83215,0,0,203,5561,88979,9320.0,0.0,0.0,0.0,0.0,0.0,88979,3508.0,24848.0,2353.0,1560.0,14543.0,197.0,2092.0,27702.0,142.0,0.0,0.0,0.0,7160.0,67093.0,2692.0,2017
