Utility.Number,Utility.Name,Utility.State,Utility.Type,Demand.Summer Peak,Demand.Winter Peak,Sources.Generation,Sources.Purchased,Sources.Other,Sources.Total,Uses.Retail,Uses.Resale,Uses.No Charge,Uses.Consumed,Uses.Losses,Uses.Total,Revenues.Retail,Revenue.Delivery,Revenue.Resale,Revenue.Adjustments,Revenue.Transmission,Revenue.Other,Revenue.Total,Retail.Residential.Revenue,Retail.Residential.Sales,Retail.Residential.Customers,Retail.Commercial.Revenue,Retail.Commercial.Sales,Retail.Commercial.Customers,Retail.Industrial.Revenue,Retail.Industrial.Sales,Retail.Industrial.Customers,Retail.Transportation.Revenue,Retail.Transportation.Sales,Retail.Transportation.Customers,Retail.Total.Revenue,Retail.Total.Sales,Retail.Total.Customers,Year
189,PowerSouth Energy Cooperative,AL,Cooperative,2151.0,2751.0,8200305,2839507,0,11039812,0,10725545,0,7151,307116,11039812,0.0,0.0,848907.4,0.0,366.1,421.6,11039812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
195,Alabama Power Co,AL,Investor Owned,13303.0,14961.0,59958609,6338338,0,66864626,51899518,12032823,1321,143006,2787958,66864626,6638906.0,0.0,475528.0,7333.3,141411.0,120734.5,66864626,3028741.0,18058325.0,1332911.0,1979164.0,13336758.0,207465.0,1631001.0,20504435.0,6107.0,0.0,0.0,0.0,6638906.0,51899518.0,1546483.0,2024
207,Alameda Municipal Power,CA,Municipal,58.7,59.7,0,364653,0,364653,355947,0,0,0,8706,364653,75541.7,0.0,0.0,0.0,0.0,0.0,364653,32111.2,139744.0,33174.0,43430.5,216203.0,4052.0,0.0,0.0,0.0,0.0,0.0,0.0,75541.7,355947.0,37226.0,2024
213,Alaska Electric Light & Power Co.,AK,Investor Owned,68.0,85.0,127080,328457,0,455537,426785,0,0,5039,23713,455537,50026.8,0.0,0.0,0.0,668.4,0.0,455537,22067.7,170626.0,15407.0,13567.0,126119.0,2459.0,14392.1,130040.0,139.0,0.0,0.0,0.0,50026.8,426785.0,18005.0,2024
219,Alaska Power and Telephone Co,AK,Investor Owned,1.0,1.0,29923,56928,0,86851,78687,0,0,1886,6278,86851,26275.0,0.0,0.0,0.0,0.0,2999.0,86851,10397.0,27967.0,5737.0,15878.0,50720.0,2719.0,0.0,0.0,0.0,0.0,0.0,0.0,26275.0,78687.0,8456.0,2024
221,Alaska Village Elec Coop Inc,AK,Cooperative,19.8,26.0,135456,0,0,135456,125451,0,0,3763,6242,135456,77021.0,0.0,0.0,0.0,0.0,905.0,135456,30675.3,43854.0,7689.0,46345.7,81597.0,3829.0,0.0,0.0,0.0,0.0,0.0,0.0,77021.0,125451.0,11518.0,2024
230,Albany Utility Board,GA,Municipal,173.0,179.5,0,874563,0,874563,834357,0,0,0,40206,874563,80382.8,0.0,0.0,0.0,0.0,510.0,874563,44345.0,344628.0,29517.0,36021.7,489134.0,4386.0,16.1,595.0,18.0,0.0,0.0,0.0,80382.8,834357.0,33921.0,2024
232,City of Albemarle - (NC),NC,Municipal,67.6,71.7,0,299526,0,299526,293540,0,132,0,5854,299526,29397.4,0.0,0.0,0.0,0.0,596.5,299526,15540.1,143278.0,11248.0,11813.5,124076.0,2325.0,2043.8,26186.0,12.0,0.0,0.0,0.0,29397.4,293540.0,13585.0,2024
240,Albemarle Electric Member Corp,NC,Cooperative,60.2,72.4,0,244238,0,244238,229055,0,0,663,14520,244238,32069.0,0.0,0.0,0.0,0.0,389.0,244238,27083.0,187141.0,12728.0,4363.0,34972.0,1117.0,623.0,6942.0,25.0,0.0,0.0,0.0,32069.0,229055.0,13870.0,2024
241,Albertville Municipal Utilities Board,AL,Municipal,112.8,109.4,0,667902,0,667902,652533,0,0,0,15369,667902,56126.0,0.0,0.0,0.0,0.0,943.5,667902,13258.0,124264.0,8318.0,21539.0,194750.0,2393.0,21329.0,333519.0,15.0,0.0,0.0,0.0,56126.0,652533.0,10726.0,2024
261,AGC Division of APGI Inc,PA,Investor Owned,331.4,357.5,3367355,1014253,0,4381608,2639245,1728683,0,0,13680,4381608,159579.9,0.0,55336.0,0.0,0.0,1776.0,4381608,0.0,0.0,0.0,0.0,0.0,0.0,159579.9,2639245.0,2.0,0.0,0.0,0.0,159579.9,2639245.0,2.0,2024
276,Alcorn County Elec Power Assn,MS,Cooperative,129.4,124.2,0,653536,0,653536,631592,0,0,941,21003,653536,64492.0,0.0,0.0,0.0,0.0,4151.8,653536,27784.0,214981.0,14965.0,21450.0,156737.0,4209.0,15258.0,259874.0,7.0,0.0,0.0,0.0,64492.0,631592.0,19181.0,2024
295,City of Alexandria - (MN),MN,Municipal,56.8,47.1,43,289567,0,289610,278404,0,0,0,11206,289610,27965.1,0.0,0.0,0.0,0.0,1131.6,289610,8900.4,76955.0,8758.0,3893.7,32821.0,1706.0,15171.0,168628.0,228.0,0.0,0.0,0.0,27965.1,278404.0,10692.0,2024
296,Alfalfa Electric Coop Inc,OK,Cooperative,74.6,66.1,0,423887,0,423887,409880,0,351,0,13656,423887,36460.0,0.0,0.0,0.0,0.0,211.0,423887,373.0,3583.0,205.0,744.0,4593.0,670.0,1121.0,12621.0,55.0,0.0,0.0,0.0,2238.0,20797.0,930.0,2024
296,Alfalfa Electric Coop Inc,OK,Cooperative,74.6,66.1,0,423887,0,423887,409880,0,351,0,13656,423887,36460.0,0.0,0.0,0.0,0.0,211.0,423887,5044.0,49434.0,2630.0,5371.0,37743.0,4294.0,23807.0,301906.0,612.0,0.0,0.0,0.0,34222.0,389083.0,7536.0,2024
298,City of Alexandria - (LA),LA,Municipal,159.0,144.0,101925,696771,0,798696,646818,101925,15264,0,34689,798696,69855.2,0.0,4908.3,0.0,0.0,0.0,798696,30931.1,278634.0,19541.0,38444.3,363017.0,3913.0,479.8,5167.0,6.0,0.0,0.0,0.0,69855.2,646818.0,23460.0,2024
305,Alger-Delta Coop Electric Assn,MI,Cooperative,18.9,16.2,0,104171,0,104171,94873,0,0,0,9298,104171,17845.3,0.0,0.0,0.0,0.0,0.0,104171,11995.9,51600.0,9817.0,1834.5,11320.0,495.0,4014.9,31953.0,1.0,0.0,0.0,0.0,17845.3,94873.0,10313.0,2024
307,Algoma Utility Comm,WI,Municipal,7.2,5.9,0,35379,0,35379,33654,0,0,78,1647,35379,3794.7,0.0,0.0,0.0,0.0,35.4,35379,1403.2,10775.0,1654.0,1881.4,17010.0,395.0,510.1,5869.0,1.0,0.0,0.0,0.0,3794.7,33654.0,2050.0,2024
332,Allegheny Electric Coop Inc,PA,Cooperative,765.6,787.2,2098198,1591083,0,3692309,0,3626005,0,0,66304,3692309,0.0,0.0,249770.5,0.0,2600.0,12024.6,3692309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
343,AEP Generating Company,OH,Investor Owned,1308.0,1292.0,2523904,0,0,2523904,0,2523904,0,0,0,2523904,0.0,0.0,208655.0,0.0,0.0,210.0,2523904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
392,Alpena Power Co,MI,Investor Owned,56.0,51.0,0,299527,0,299527,285706,0,0,162,13659,299527,36725.6,0.0,0.0,0.0,0.0,233.7,299527,15157.9,86989.0,13763.0,13651.6,89556.0,3041.0,7916.1,109161.0,3.0,0.0,0.0,0.0,36725.6,285706.0,16807.0,2024
407,Altamaha Electric Member Corp,GA,Cooperative,128.1,135.5,0,598838,0,598838,577379,0,0,938,20521,598838,69134.9,0.0,0.0,0.0,0.0,421.6,598838,37983.5,236866.0,19628.0,29917.2,332113.0,1984.0,1234.2,8400.0,258.0,0.0,0.0,0.0,69134.9,577379.0,21870.0,2024
416,City of Altus - (OK),OK,Municipal,5861.0,2960.0,221627,0,0,221627,209386,0,12241,0,0,221627,23460.0,0.0,0.0,0.0,0.0,0.0,221627,13567.0,104947.0,8167.0,6814.0,64630.0,1268.0,3079.0,39809.0,8.0,0.0,0.0,0.0,23460.0,209386.0,9443.0,2024
471,Amana Society Service Co,IA,Investor Owned,12.8,10.4,1412,68341,0,69440,66971,1505,0,0,964,69440,7788.0,0.0,37.0,0.0,0.0,0.0,69440,1061.0,6833.0,709.0,1221.0,8358.0,179.0,5506.0,51780.0,1.0,0.0,0.0,0.0,7788.0,66971.0,889.0,2024
540,BP Energy Company,TX,Retail Power Marketer,0.0,0.0,0,1877694,0,1877694,1877694,0,0,0,0,1877694,123180.1,0.0,0.0,0.0,0.0,0.0,1877694,0.0,0.0,0.0,0.0,0.0,0.0,60883.1,887803.0,2.0,0.0,0.0,0.0,60883.1,887803.0,2.0,2024
540,BP Energy Company,TX,Retail Power Marketer,0.0,0.0,0,1877694,0,1877694,1877694,0,0,0,0,1877694,123180.1,0.0,0.0,0.0,0.0,0.0,1877694,0.0,0.0,0.0,0.0,0.0,0.0,62297.0,989891.0,1.0,0.0,0.0,0.0,62297.0,989891.0,1.0,2024
554,City of Ames - (IA),IA,Municipal,112.8,159.3,305987,453909,0,759896,650763,80596,0,355,28182,759896,61011.8,0.0,2487.6,0.0,1068.6,2040.0,759896,20680.5,170973.0,24979.0,28463.1,334597.0,3121.0,11868.2,145193.0,8.0,0.0,0.0,0.0,61011.8,650763.0,28108.0,2024
562,Amicalola Electric Member Corp,GA,Cooperative,212.9,310.9,0,912158,0,912158,879625,0,0,976,31557,912158,111092.4,0.0,0.0,0.0,0.0,8072.0,912158,92851.8,748163.0,50337.0,18240.6,131462.0,6070.0,0.0,0.0,0.0,0.0,0.0,0.0,111092.4,879625.0,56407.0,2024
571,City of Amory,MS,Municipal,28.0,21.1,0,123762,0,123762,120575,0,0,0,3187,123762,13426.0,0.0,0.0,0.0,0.0,391.1,123762,4410.0,37764.0,2822.0,5977.0,47462.0,1134.0,3039.0,35349.0,3.0,0.0,0.0,0.0,13426.0,120575.0,3959.0,2024
577,City of Alcoa Utilities,TN,Municipal,153.2,201.7,0,698002,0,698002,673322,0,0,0,24680,698002,80483.0,0.0,0.0,0.0,0.0,1882.5,698002,50103.0,410299.0,28183.0,30222.0,261925.0,4543.0,158.0,1098.0,1.0,0.0,0.0,0.0,80483.0,673322.0,32727.0,2024
590,City of Anaheim - (CA),CA,Municipal,579.0,301.0,0,2877099,0,2877099,2138073,590240,0,0,148786,2877099,357316.0,0.0,14105.0,0.0,46834.0,38676.0,2877099,101425.0,592710.0,105839.0,128635.0,725751.0,17557.0,127256.0,819612.0,269.0,0.0,0.0,0.0,357316.0,2138073.0,123665.0,2024
604,City of Andalusia,AL,Municipal,53.3,47.2,0,324673,0,324673,320618,0,0,0,4055,324673,30043.0,0.0,0.0,0.0,0.0,0.0,324673,6678.0,42321.0,3605.0,10139.0,59566.0,1068.0,13226.0,218731.0,2.0,0.0,0.0,0.0,30043.0,320618.0,4675.0,2024
636,City of Anderson - (IN),IN,Municipal,190.2,142.9,0,920945,0,920945,851967,0,0,0,68978,920945,93124.7,0.0,0.0,0.0,0.0,1548.6,920945,38475.9,300134.0,29533.0,29869.7,269337.0,3875.0,24779.1,282496.0,58.0,0.0,0.0,0.0,93124.7,851967.0,33466.0,2024
659,American Transmission Co,WI,Transmission,12916.0,9122.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,25669.9,887424.9,2493.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
689,Connexus Energy,MN,Cooperative,534.2,310.7,32902,2081474,0,2114376,2051230,0,0,0,63146,2114376,250427.1,0.0,0.0,0.0,0.0,0.0,2114376,169726.7,1242625.0,134095.0,66237.3,624680.0,12112.0,14463.1,183925.0,433.0,0.0,0.0,0.0,250427.1,2051230.0,146640.0,2024
691,City of Anoka,MN,Municipal,58.7,35.4,0,263569,0,263569,258013,0,0,0,5556,263569,33948.0,0.0,0.0,0.0,0.0,0.0,263569,12100.0,76211.0,11646.0,9534.0,80286.0,1336.0,12314.0,101516.0,22.0,0.0,0.0,0.0,33948.0,258013.0,13004.0,2024
712,Arkansas River Power Authority,CO,Political Subdivision,68.0,46.7,20450,266264,0,286714,0,281934,0,0,4780,286714,0.0,0.0,28200.1,0.0,0.0,0.0,286714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
719,Town of Apex- (NC),NC,Municipal,125.3,66.7,0,441878,0,441878,427884,0,7243,6751,0,441878,48774.0,0.0,0.0,0.0,0.0,0.0,441878,33459.0,318140.0,29289.0,15315.0,109744.0,1972.0,0.0,0.0,0.0,0.0,0.0,0.0,48774.0,427884.0,31261.0,2024
727,Appalachian Electric Coop,TN,Cooperative,215.1,334.0,0,1024696,0,1024696,972706,0,0,1174,50817,1024696,120405.0,0.0,0.0,0.0,0.0,9226.7,1024696,82864.0,640950.0,43709.0,32066.0,248037.0,7650.0,5475.0,83719.0,7.0,0.0,0.0,0.0,120405.0,972706.0,51366.0,2024
733,Appalachian Power Co,OH,Investor Owned,5450.0,7001.0,20072476,12277024,0,32349500,25622711,4708653,544,0,2017592,32349500,3461501.0,1425.0,338249.0,-20909.0,194327.0,85970.0,32349500,995624.0,5850904.0,465283.0,493540.0,3626187.0,81996.0,472252.0,4527177.0,1939.0,0.0,0.0,0.0,1961416.0,14004268.0,549218.0,2024
733,Appalachian Power Co,OH,Investor Owned,5450.0,7001.0,20072476,12277024,0,32349500,25622711,4708653,544,0,2017592,32349500,3461501.0,1425.0,338249.0,-20909.0,194327.0,85970.0,32349500,776640.0,4632296.0,348946.0,383165.0,3102967.0,67012.0,340280.0,3883180.0,2180.0,0.0,0.0,0.0,1500085.0,11618443.0,418138.0,2024
733,Appalachian Power Co,OH,Investor Owned,5450.0,7001.0,20072476,12277024,0,32349500,25622711,4708653,544,0,2017592,32349500,3461501.0,1425.0,338249.0,-20909.0,194327.0,85970.0,32349500,0.0,0.0,0.0,820.0,47575.0,47.0,605.0,255649.0,5.0,0.0,0.0,0.0,1425.0,303224.0,52.0,2024
750,Arab Electric Coop Inc,AL,Cooperative,73.5,97.8,0,334148,0,334148,313685,0,0,298,20165,334148,37748.0,0.0,0.0,0.0,0.0,1409.4,334148,24986.0,208955.0,14062.0,12392.0,100727.0,2861.0,370.0,4003.0,2.0,0.0,0.0,0.0,37748.0,313685.0,16925.0,2024
796,Arizona Electric Pwr Coop Inc,AZ,Cooperative,802.5,442.2,2331888,578808,0,2951988,809,2947683,0,0,3496,2951988,18.2,0.0,154069.1,0.0,35934.5,-3133.7,2951988,0.0,0.0,0.0,18.2,809.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,809.0,1.0,2024
798,Arizona Power Authority,AZ,State,281.4,249.0,0,595479,0,595479,0,595479,0,0,0,595479,0.0,0.0,20498.6,0.0,0.0,0.0,595479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
803,Arizona Public Service Co,AZ,Investor Owned,8212.0,4258.0,26573724,13659868,0,40233592,33701404,3758421,0,149357,2624410,40233592,4897746.7,0.0,116865.1,0.0,119079.1,9659.2,40233592,2562822.5,15579131.0,1256120.0,2125533.6,16070942.0,141345.0,209390.6,2051331.0,2572.0,0.0,0.0,0.0,4897746.7,33701404.0,1400037.0,2024
807,Arkansas Electric Coop Corp,AR,Cooperative,3045.0,3466.0,11193373,5802735,0,16996108,0,15983700,0,0,1012408,16996108,0.0,0.0,969322.6,0.0,33884.8,5288.1,16996108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
814,Entergy Arkansas LLC,AR,Investor Owned,4808.0,4493.0,25663867,5255141,0,30919008,23423378,5891505,0,39063,1565062,30919008,2221980.6,0.0,163990.0,0.0,108546.9,-40272.2,30919008,999636.9,7708656.0,608362.0,590191.0,5782232.0,100665.0,632141.6,9932422.0,23636.0,0.8,4.0,1.0,2221970.3,23423314.0,732664.0,2024
814,Entergy Arkansas LLC,AR,Investor Owned,4808.0,4493.0,25663867,5255141,0,30919008,23423378,5891505,0,39063,1565062,30919008,2221980.6,0.0,163990.0,0.0,108546.9,-40272.2,30919008,3.7,31.0,1.0,4.4,24.0,3.0,2.2,9.0,3.0,0.0,0.0,0.0,10.3,64.0,7.0,2024
817,Arkansas Valley Elec Coop Corp,AR,Cooperative,340.3,402.5,0,1333015,0,1333015,1276717,0,0,359,55939,1333015,146306.3,0.0,0.0,0.0,0.0,16748.1,1333015,96119.8,721279.0,54372.0,22508.1,186217.0,4147.0,16641.9,280289.0,48.0,0.0,0.0,0.0,135269.8,1187785.0,58567.0,2024
817,Arkansas Valley Elec Coop Corp,AR,Cooperative,340.3,402.5,0,1333015,0,1333015,1276717,0,0,359,55939,1333015,146306.3,0.0,0.0,0.0,0.0,16748.1,1333015,7630.9,57453.0,4250.0,3405.6,31479.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,11036.5,88932.0,4766.0,2024
924,Associated Electric Coop Inc,MO,Cooperative,4464.0,5716.0,23677586,5288592,0,28966178,0,27787388,0,4272,1174518,28966178,0.0,0.0,1408397.5,2977.3,25546.8,0.0,28966178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
944,City of Athens - (AL),AL,Municipal,359.6,450.2,0,1702883,0,1702883,1566998,0,0,0,135885,1702883,164870.0,0.0,0.0,0.0,0.0,3792.7,1702883,85146.0,695825.0,50985.0,47669.0,407747.0,8122.0,32055.0,463426.0,14.0,0.0,0.0,0.0,164870.0,1566998.0,59121.0,2024
947,Athens Utility Board,TN,Municipal,115.3,118.3,0,654296,0,654296,636585,0,0,1012,16699,654296,56773.0,0.0,0.0,0.0,0.0,1843.1,654296,18977.0,161213.0,11651.0,18877.0,147230.0,2468.0,18919.0,328142.0,7.0,0.0,0.0,0.0,56773.0,636585.0,14126.0,2024
963,Atlantic City Electric Co,NJ,Investor Owned,2405.0,1410.0,0,5739829,0,5739829,5088572,46212,0,5364,599681,5739829,1129194.6,214136.7,1195.4,8686.9,242394.4,20466.6,5739829,840014.9,3587649.0,472020.0,277984.3,1419625.0,51306.0,11195.4,81298.0,312.0,0.0,0.0,0.0,1129194.6,5088572.0,523638.0,2024
963,Atlantic City Electric Co,NJ,Investor Owned,2405.0,1410.0,0,5739829,0,5739829,5088572,46212,0,5364,599681,5739829,1129194.6,214136.7,1195.4,8686.9,242394.4,20466.6,5739829,27976.6,257552.0,34468.0,164954.9,2840417.0,14444.0,21205.2,477408.0,225.0,0.0,0.0,0.0,214136.7,3575377.0,49137.0,2024
970,Homefield Energy,TX,Retail Power Marketer,0.0,0.0,0,4779106,0,4779106,4779106,0,0,0,0,4779106,374179.2,0.0,0.0,0.0,0.0,0.0,4779106,137052.5,1575796.0,163064.0,235940.1,3187220.0,2845.0,1186.6,16090.0,105.0,0.0,0.0,0.0,374179.2,4779106.0,166014.0,2024
994,City of Auburn - (IN),IN,Municipal,57.0,46.0,0,349155,0,349155,349155,0,0,0,0,349155,52791.4,0.0,0.0,0.0,0.0,1807.0,349155,5464.4,64148.0,6813.0,2367.0,28735.0,1008.0,44960.0,256272.0,119.0,0.0,0.0,0.0,52791.4,349155.0,7940.0,2024
1009,City of Austin - (MN),MN,Municipal,66.7,45.7,0,336975,0,336975,332575,0,0,0,4400,336975,39615.0,0.0,0.0,0.0,0.0,335.2,336975,11901.0,77564.0,10795.0,16109.0,131027.0,1214.0,11605.0,123984.0,1.0,0.0,0.0,0.0,39615.0,332575.0,12010.0,2024
1015,Austin Energy,TX,Municipal,3110.0,2693.0,6627018,8250738,0,14677752,14200574,125,0,0,477053,14677752,1475140.4,0.0,119.5,0.0,104557.6,0.0,14677752,638262.0,5074608.0,507291.0,617209.8,5909072.0,54586.0,219668.6,3216894.0,127.0,0.0,0.0,0.0,1475140.4,14200574.0,562004.0,2024
1050,City of Azusa,CA,Municipal,66.8,33.3,0,336351,0,330805,234019,86173,0,0,10613,330805,43165.0,0.0,3250.0,0.0,0.0,2777.0,330805,17011.0,89136.0,15599.0,15699.0,83492.0,1957.0,10455.0,61391.0,27.0,0.0,0.0,0.0,43165.0,234019.0,17583.0,2024
1149,Baldwin County El Member Corp,AL,Cooperative,385.0,472.0,0,1731330,0,1731330,1658539,0,0,0,72791,1731330,214787.0,0.0,0.0,0.0,0.0,0.0,1731330,155483.0,1121292.0,83005.0,59304.0,537247.0,8363.0,0.0,0.0,0.0,0.0,0.0,0.0,214787.0,1658539.0,91368.0,2024
1167,Baltimore Gas & Electric Co,MD,Investor Owned,6766.0,5655.0,0,15410576,0,15410576,13647369,0,0,22340,1740867,15410576,2390855.8,598071.2,0.0,0.0,367392.7,59742.5,15410576,1915002.4,10693909.0,1025745.0,456344.2,2822301.0,73391.0,19509.2,131159.0,3681.0,0.0,0.0,0.0,2390855.8,13647369.0,1102817.0,2024
1167,Baltimore Gas & Electric Co,MD,Investor Owned,6766.0,5655.0,0,15410576,0,15410576,13647369,0,0,22340,1740867,15410576,2390855.8,598071.2,0.0,0.0,367392.7,59742.5,15410576,129043.4,1987967.0,188355.0,434963.9,11760780.0,49081.0,32655.7,1204306.0,2501.0,1408.2,165677.0,3.0,598071.2,15118730.0,239940.0,2024
1169,Bailey County Elec Coop Assn,TX,Cooperative,75.3,44.1,0,373312,0,373312,342318,0,0,30994,0,373312,26354.0,0.0,0.0,0.0,0.0,0.0,373312,2216.0,25258.0,3348.0,5019.0,68865.0,860.0,19119.0,248195.0,4923.0,0.0,0.0,0.0,26354.0,342318.0,9131.0,2024
1175,Bandera Electric Coop Inc,TX,Cooperative,191.8,296.6,0,771613,0,771613,706377,0,1007,0,64229,771613,83294.0,0.0,0.0,0.0,6650.0,1895.0,771613,61819.0,498494.0,35346.0,19804.0,189317.0,6612.0,1671.0,18566.0,65.0,0.0,0.0,0.0,83294.0,706377.0,42023.0,2024
1179,Versant Power,ME,Investor Owned,369.0,346.0,0,1968707,0,1968707,1386063,582644,0,0,0,1968707,339565.4,55249.5,21584.3,-574.0,3163.3,2726.3,1968707,46425.0,175060.0,28935.0,32916.9,129769.0,7311.0,858.2,3834.0,11.0,0.0,0.0,0.0,80200.1,308663.0,36257.0,2024
1179,Versant Power,ME,Investor Owned,369.0,346.0,0,1968707,0,1968707,1386063,582644,0,0,0,1968707,339565.4,55249.5,21584.3,-574.0,3163.3,2726.3,1968707,175796.6,616268.0,101697.0,78367.5,426820.0,16275.0,5201.2,34312.0,26.0,0.0,0.0,0.0,259365.3,1077400.0,117998.0,2024
1179,Versant Power,ME,Investor Owned,369.0,346.0,0,1968707,0,1968707,1386063,582644,0,0,0,1968707,339565.4,55249.5,21584.3,-574.0,3163.3,2726.3,1968707,27.3,193.0,29.0,3824.6,29535.0,265.0,10025.0,155945.0,4.0,0.0,0.0,0.0,13876.9,185673.0,298.0,2024
1179,Versant Power,ME,Investor Owned,369.0,346.0,0,1968707,0,1968707,1386063,582644,0,0,0,1968707,339565.4,55249.5,21584.3,-574.0,3163.3,2726.3,1968707,6591.3,40594.0,7245.0,20217.6,144616.0,3731.0,14563.7,180541.0,31.0,0.0,0.0,0.0,41372.6,365751.0,11007.0,2024
1196,Village of Baraga - (MI),MI,Municipal,3.8,3.5,0,18448,0,18448,16978,0,0,0,1470,18448,2376.5,0.0,0.0,0.0,0.0,0.0,18448,424.7,2772.0,555.0,1951.8,14206.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,2376.5,16978.0,809.0,2024
